la,ld,nd,ns,ent,nrev,rtime,hcmt,self,ndev,age,app,asexp,rsexp,asawr,rsawr
16,60,10,3,0.9932167717840268,3.0,0.07908564814814815,1.0,0,4.0,0.0597287912912913,2.0,239.0,302.0,0.0163934426229508,0.0206967213114754
15,21,1,1,0.5542754815334213,2.0,12.916875,4.0,0,18.0,19.291747685185186,2.0,161.0,274.0,0.0134361781537695,0.0228083271128804
1,1,1,1,0.0,1.0,0.07717592592592593,2.0,0,1.0,0.014143518518518519,3.0,209.0,261.0,0.017415823519655,0.0217283131530933
2,8,2,1,1.0,1.0,0.33642361111111113,2.0,0,13.0,0.6605787037037038,3.0,102.0,898.0,0.0085413384194377,0.0745501285347043
1,2,1,1,0.0,1.0,0.0819212962962963,3.0,0,7.0,36.092384259259255,4.0,131.0,677.0,0.0265861027190332,0.1365558912386707
0,0,2,1,0.0,1.0,4.094398148148148,0.0,1,2.0,70.69549768518519,1.0,4.0,4.0,0.1020408163265306,0.1020408163265306
6,6,2,1,0.9182958340544896,1.0,1.0077314814814815,2.0,0,17.0,2.9655439814814812,3.0,455.0,1684.0,0.0378109452736318,0.1397180762852404
2,1,1,1,0.0,1.0,1.0676851851851852,1.0,0,10.0,1.180613425925926,2.0,1164.0,1287.0,0.0965923223613299,0.1067904817179338
3,3,1,1,0.0,1.0,0.04491898148148148,1.0,0,5.0,6.8798263888888895,2.0,85.0,412.0,0.0071298292157187,0.0342397612336262
3,3,1,1,0.0,2.0,1.7488773148148147,2.0,0,2.0,6.137060185185185,1.0,7.0,49.0,0.0151802656546489,0.0948766603415559
1,1,1,1,0.0,1.0,0.1720949074074074,1.0,0,12.0,0.23600694444444445,2.0,1165.0,1610.0,0.0966592058360275,0.1335488684406864
1,1,1,1,0.0,3.0,1.7497800925925926,2.0,0,1.0,1.1290046296296297,1.0,173.0,1245.0,0.0144230769230769,0.1032824933687002
7,7,1,1,0.8322488896002307,4.0,1.7502083333333334,3.0,0,1.0,5.164522569444444,1.0,174.0,1246.0,0.0145047658516369,0.1033568172399502
11,8,1,1,0.9494520153879484,4.0,1.750625,2.0,0,1.0,7.26957175925926,1.0,175.0,1247.0,0.0145864412398475,0.1034311287916459
0,2,2,2,1.0,5.0,1.7508333333333335,2.0,0,3.0,0.008310185185185186,1.0,181.0,1272.0,0.0146102592919643,0.1021915388937946
8,0,1,1,0.0,5.0,1.7511689814814815,2.0,0,2.0,1.309826388888889,1.0,177.0,1249.0,0.0147497514086841,0.1035797149486244
54,54,1,1,0.3095434291503252,5.0,1.7514930555555557,2.0,0,2.0,0.570462962962963,1.0,178.0,1250.0,0.0148313861960394,0.1036539895600298
6,0,1,1,1.0,6.0,1.753460648148148,2.0,0,3.0,1.140925925925926,1.0,179.0,1251.0,0.0149130074565037,0.1037282518641259
3,2,1,1,0.0,6.0,1.7524537037037036,2.0,0,1.0,9.098668981481481,1.0,180.0,1252.0,0.0149946151934388,0.1038025018639715
17,0,1,1,0.0,6.0,1.750787037037037,2.0,0,2.0,0.002175925925925926,1.0,181.0,1253.0,0.0150762094102054,0.1038767395626242
1,1,1,1,0.0,6.0,1.7498611111111113,2.0,0,1.0,9.101539351851851,1.0,182.0,1254.0,0.0151577901101631,0.1039509649631409
5,5,1,1,0.9602297178607612,6.0,1.7468518518518519,2.0,0,1.0,2.0254629629629632,1.0,183.0,1255.0,0.0152393572966705,0.1040251780685771
22,4,1,1,0.3912435636292556,3.0,4.26542824074074,4.0,0,19.0,36.20091435185185,3.0,42.0,115.0,0.0035610766045548,0.0096066252587991
33,2,2,2,0.512709142030877,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,4,1,1,0.0,4.0,5.3208217592592595,6.0,0,8.0,7.729120370370371,2.0,272.0,1806.0,0.022606823451474,0.1496356409407088
40,18,3,2,0.4434354112710493,7.0,0.8770370370370371,3.0,1,8.0,2.129901207010582,1.0,174.0,174.0,0.0144903535646269,0.0144903535646269
524,0,2,2,0.4384155712414008,14.0,5.645706018518518,16.0,0,1.0,2.1636284722222223,1.0,43.0,1797.0,0.0030786453960257,0.1258046459557794
2,21,1,1,0.0,3.0,1.5890162037037037,9.0,0,11.0,2.0782523148148146,1.0,1.0,155.0,0.0001655766205811,0.0129149764053315
66,8,2,2,0.7492573164451396,15.0,9.217627314814814,28.0,0,13.0,8.813198302469136,1.0,2.0,168.0,0.000209878270603,0.0118231425773051
9,10,3,2,0.8044888910870112,10.0,379.4518287037037,13.0,0,15.0,12.051909722222222,4.0,1798.0,2532.0,0.1258481986708639,0.1771948233648128
2,2,1,1,0.0,2.0,0.5303356481481482,7.0,0,2.0,0.4009837962962963,2.0,210.0,262.0,0.0174639960271478,0.0217679192186724
19,19,1,1,0.7403736726333798,2.0,2.522997685185185,9.0,0,4.0,0.18336640211640212,3.0,211.0,263.0,0.0175453115948026,0.0218488785897542
3,3,1,1,0.9182958340544896,1.0,0.059861111111111115,4.0,0,1.0,0.6626504629629629,3.0,11.0,264.0,0.0009930486593843,0.0219298245614035
65,0,2,2,0.6161031144835555,2.0,0.6609375000000001,3.0,0,13.0,8.29153549382716,3.0,980.0,1558.0,0.0686061962374991,0.109028603398839
13,12,1,1,0.0,2.0,0.06633101851851851,3.0,0,1.0,0.761539351851852,3.0,213.0,265.0,0.0177064372000661,0.0220089359589607
1,0,1,1,0.0,1.0,3.485648148148148,6.0,0,0.0,0.0,4.0,3.0,43.0,0.05,0.55
3,1,2,1,1.0,3.0,6.276759259259259,6.0,0,53.0,14.682708333333332,2.0,336.0,498.0,0.0278811946719616,0.0412840241581864
14,4,2,2,0.9910760598382222,1.0,0.4774768518518519,4.0,0,17.0,35.89534143518518,2.0,1.0,510.0,0.0001398405817368,0.0357292686337575
341,50,2,1,0.4449768330802928,6.0,1.0582407407407406,2.0,0,3.0,1.3596527777777778,1.0,184.0,1256.0,0.0153031681694102,0.1039788237240466
16,6,2,1,0.8563255534369275,6.0,1.0551388888888888,2.0,0,4.0,0.5059887566137566,1.0,185.0,1257.0,0.0153846153846153,0.1040529363110008
7,7,1,1,0.8322488896002305,4.0,1.0480324074074074,2.0,0,3.0,0.009565972222222222,1.0,186.0,1258.0,0.0154660491274501,0.1041270366388222
4,4,1,1,1.0,2.0,0.4864814814814815,7.0,0,3.0,0.4069212962962963,2.0,214.0,266.0,0.0177803506450545,0.022080714521998
1,1,1,1,0.0,3.0,1.0453472222222222,2.0,0,2.0,0.0043055555555555555,1.0,187.0,1259.0,0.015546183742661,0.1041925080625155
2,2,1,1,0.0,2.0,1.0417592592592593,2.0,0,2.0,0.014270833333333335,1.0,188.0,1260.0,0.0156275839259136,0.1042665784686621
1,0,1,1,0.0,2.0,1.0397685185185186,2.0,0,2.0,0.7224305555555556,1.0,189.0,1261.0,0.0157089706490285,0.1043406366267052
4,1,1,1,0.9709505944546686,2.0,0.024652777777777777,2.0,0,2.0,0.8281481481481481,2.0,35.0,47.0,0.0552995391705069,0.0737327188940092
3,3,1,1,0.0,1.0,0.3030324074074074,2.0,0,21.0,1.945324074074074,3.0,1166.0,1312.0,0.0964781746031746,0.1085482804232804
5,0,1,1,0.0,3.0,18.213622685185186,6.0,0,5.0,137.14712962962963,3.0,189.0,212.0,0.0157063734810283,0.0176076713234686
141,0,2,2,0.6584197426141323,3.0,4.271678240740741,7.0,0,43.0,12.54699074074074,3.0,981.0,2606.0,0.0686137506987143,0.1821548351034097
1,1,1,1,0.0,1.0,0.21537037037037035,3.0,0,1.0,8.001979166666667,2.0,3.0,190.0,0.0003306058351929,0.0157864286304653
4,4,1,1,0.8112781244591328,1.0,0.02269675925925926,1.0,0,3.0,0.05479166666666666,2.0,215.0,267.0,0.0178512396694214,0.0221487603305785
28,2,2,2,0.4689955935892812,1.0,33.411770833333335,15.0,0,15.0,22.989774305555557,3.0,0.0,678.0,6.985679357317499e-05,0.0474327628361858
1,2,1,1,0.9182958340544896,1.0,0.017685185185185186,1.0,0,1.0,0.8788425925925926,2.0,216.0,268.0,0.0179309205090067,0.0222277309535613
2,2,2,2,0.6309297535714575,1.0,0.01476851851851852,1.0,0,3.0,0.005564236111111111,2.0,217.0,269.0,0.018012063124845,0.02230851854912
0,0,1,1,0.0,1.0,2.3510069444444444,1.0,0,2.0,137.16835648148148,2.0,191.0,213.0,0.0158625247851949,0.0176801057501652
1,1,1,1,0.0,3.0,0.508449074074074,4.0,0,10.0,37.013020833333336,1.0,493.0,491.0,0.0408095828170177,0.0406443618339529
328,21,1,1,0.7377994563959032,4.0,3.1333333333333333,5.0,0,8.0,6.252118055555556,3.0,1168.0,1314.0,0.0965636874277218,0.1086238228977366
19,9,1,1,0.5916727785823275,4.0,0.8891666666666667,2.0,0,3.0,0.43308449074074074,1.0,190.0,1262.0,0.0157759973569009,0.1043198149830676
109,20,2,1,0.6676773684242936,8.0,4.852013888888889,3.0,0,4.0,0.1392831790123457,1.0,191.0,1263.0,0.0158572844400396,0.1043937892302609
8,0,1,1,0.5435644431995964,1.0,2.677164351851852,2.0,0,1.0,4.115121527777778,2.0,4.0,192.0,0.0004129160128829,0.015938558097283
12,1,1,1,0.8956403056385981,1.0,3.9001388888888893,2.0,0,2.0,8.248819444444445,3.0,12.0,223.0,0.0010734929810074,0.0184971098265895
1,0,1,1,0.0,1.0,3.175636574074074,2.0,0,12.0,7.157233796296296,3.0,115.0,525.0,0.0095780695235736,0.0434315911155148
6,2,2,2,0.8112781244591328,1.0,3.002511574074074,1.0,0,43.0,0.2756365740740741,2.0,1413.0,2254.0,0.0987016613150914,0.157406114756387
2,2,3,2,0.5,7.0,0.8650578703703703,2.0,1,5.0,0.948587962962963,1.0,175.0,175.0,0.0145298439692891,0.0145298439692891
12,5,1,1,0.0,3.0,0.9738773148148149,9.0,0,1.0,0.16871527777777776,3.0,5.0,290.0,0.0004952947003467,0.0240217929668152
9725,6224,4,3,0.0152186481410491,2.0,3.8243981481481484,2.0,0,12.0,11.746479166666667,2.0,51.0,1837.0,0.0036254618977898,0.1281461340026493
27,5,1,1,0.9197926566915076,1.0,0.2709375,3.0,0,14.0,83.66652777777777,2.0,4.0,275.0,0.000412677451304,0.0227797953119841
492,37,5,2,0.7263341272396229,8.0,9.851527777777777,18.0,0,45.0,1.4590551900584796,3.0,75.0,2314.0,0.0053031888912148,0.1615379247784523
15,6,1,1,0.0,1.0,3.5841435185185184,1.0,1,13.0,0.5317708333333333,1.0,57.0,57.0,0.0116559485530546,0.0116559485530546
12,3,1,1,0.0,2.0,3.584131944444444,2.0,0,13.0,0.0010416666666666667,2.0,58.0,58.0,0.0118545308418726,0.0118545308418726
2,4,1,1,0.0,1.0,0.7805555555555556,1.0,0,12.0,1.1780092592592593,2.0,158.0,158.0,0.0131209770589206,0.0131209770589206
1,1,1,1,0.0,1.0,16.67366898148148,3.0,0,31.0,4.3676157407407405,1.0,0.0,82.0,8.251505899826719e-05,0.0068487498968561
17,5,1,1,0.0,9.0,1.5597569444444446,37.0,0,2.0,0.9737152777777779,3.0,218.0,270.0,0.018069306930693,0.0223597359735973
9,2,1,1,0.6840384356390417,5.0,0.035868055555555556,3.0,0,2.0,0.07274305555555556,3.0,219.0,271.0,0.0181503176305585,0.0224403927068723
11,7,1,1,0.9649450424307694,11.0,4.028125,50.0,0,4.0,0.6997777777777778,2.0,4.0,272.0,0.0004124731892426,0.0225210361326513
2,3,1,1,0.0,1.0,1.8108333333333333,3.0,0,3.0,0.07568287037037037,2.0,221.0,273.0,0.0183122989359069,0.0226016662542275
2,2,1,1,0.0,1.0,0.10581018518518519,2.0,0,3.0,0.08718749999999999,3.0,222.0,274.0,0.0183932695480039,0.0226822830748927
30,18,1,1,0.4820661480830931,2.0,116.95581018518517,4.0,0,4.0,38.67644675925926,3.0,22.0,208.0,0.0046203294495781,0.0419847328244274
31,2,2,2,0.6199536009817165,5.0,61.671423611111116,10.0,0,17.0,38.83695601851852,1.0,0.0,1800.0,6.972528238739367e-05,0.125575233579696
46,2,2,2,0.3515963254947488,8.0,61.60217592592593,14.0,0,18.0,0.07173611111111111,1.0,1.0,1801.0,0.0001394408422226,0.125636198842641
25,27,3,2,0.43291288155726,2.0,3.1475694444444446,6.0,0,17.0,22.68408950617284,3.0,668.0,2693.0,0.0466397099832682,0.1878137200223089
1,1,1,1,0.0,2.0,0.04384259259259259,0.0,1,1.0,2.737662037037037,1.0,176.0,176.0,0.014594327176781,0.014594327176781
0,26,1,1,0.0,1.0,1.2797337962962962,3.0,0,11.0,0.1625,4.0,551.0,2484.0,0.0455107593371258,0.2048808640448511
42,47,1,1,0.0,1.0,1.1440046296296296,1.0,0,5.0,38.23226851851852,2.0,296.0,477.0,0.0596146126053793,0.0959454034524287
98,0,2,2,0.7836927518187209,7.0,9.275104166666667,7.0,0,48.0,7.117950665509259,2.0,170.0,215.0,0.0119180373571229,0.0150543629774184
68,53,1,1,0.9916574448985775,3.0,0.38785879629629627,6.0,0,12.0,0.9204108796296296,3.0,159.0,640.0,0.0131893496001978,0.0528398318357926
1,1,1,1,0.0,1.0,0.31004629629629626,1.0,0,12.0,39.39787037037037,2.0,160.0,235.0,0.0132706890867128,0.0194526871084734
8,7,1,1,0.0,1.0,0.29508101851851853,1.0,0,13.0,0.02359953703703704,2.0,161.0,236.0,0.0133520151652517,0.0195335036676831
27,10,1,1,0.4941829348497886,2.0,35.03255787037037,2.0,0,13.0,0.0002488425925925926,3.0,162.0,353.0,0.0134333278391297,0.0291742211966375
166,229,1,1,0.674753712921167,2.0,1.6280208333333333,2.0,0,4.0,2.5069013888888887,1.0,1265.0,192.0,0.1043263288009888,0.0159044087350638
12,12,1,1,0.0,1.0,0.29509259259259263,2.0,0,13.0,0.009791666666666666,2.0,163.0,238.0,0.0135135135135135,0.0196934739617666
3,19,1,1,0.0,2.0,4.071863425925926,3.0,0,13.0,0.054375,3.0,164.0,355.0,0.0135947927824009,0.0293317953365741
15,15,1,1,0.5665095065529053,2.0,4.071863425925926,3.0,0,12.0,0.5684143518518519,3.0,165.0,356.0,0.0136760586587576,0.0294117647058823
0,5,1,1,0.0,1.0,1.0107638888888888,1.0,0,2.0,102.81048611111112,2.0,297.0,312.0,0.0597913322632423,0.0628009630818619
2,0,1,1,0.0,1.0,0.12276620370370371,2.0,0,5.0,39.92822916666667,1.0,2.0,289.0,0.0002471373259741,0.0238899415108328
5,5,1,1,0.4689955935892812,2.0,4.0718749999999995,5.0,0,12.0,0.007592592592592593,3.0,166.0,357.0,0.0137561779242174,0.029489291598023
3,3,1,1,0.9182958340544896,2.0,4.071863425925926,3.0,0,12.0,0.002523148148148148,3.0,167.0,358.0,0.0138374104274771,0.0295692282349065
0,1,1,1,0.0,1.0,0.11508101851851853,2.0,0,5.0,39.93591435185186,1.0,3.0,42.0,0.0003294350189425,0.003541426453632
8,3,1,1,0.94566030460064,1.0,0.965150462962963,1.0,0,14.0,16.09097800925926,2.0,486.0,1288.0,0.040105410524582,0.1061516923330313
5,0,1,1,0.0,2.0,1.5464351851851852,4.0,0,21.0,8.64394675925926,3.0,3.0,890.0,0.0008024072216649,0.1787362086258776
1,1,1,1,0.0,1.0,0.5476388888888889,1.0,0,53.0,8.950451388888888,3.0,1.0,146.0,0.0037807183364839,0.277882797731569
27,15,1,1,0.8897701522495735,4.0,5.08412037037037,2.0,0,10.0,34.02771990740741,2.0,26.0,31.0,0.0022233201581027,0.0026350461133069
523,13,5,2,0.6680115668088212,14.0,5.645706018518518,19.0,0,58.0,0.09988541666666667,1.0,44.0,1805.0,0.0031326139923424,0.1257222415593456
6,2,1,1,0.0,1.0,0.03947916666666667,3.0,0,4.0,4.913541666666666,1.0,116.0,163.0,0.0096328009221142,0.0135023876173225
4,0,1,1,1.0,1.0,0.8534837962962962,1.0,0,5.0,27.92611689814815,2.0,15.0,935.0,0.0013171976619741,0.0770560632254877
0,22,2,1,0.9226754683112184,1.0,0.8321875,1.0,0,15.0,15.748587962962963,2.0,16.0,936.0,0.0013994073098452,0.0771320381955877
45,45,1,1,0.7358734442349733,4.0,0.9900578703703703,3.0,0,4.0,5.959182098765432,1.0,1266.0,193.0,0.1042884187999012,0.0159683924602847
2,1,1,1,0.0,1.0,1.0851157407407408,2.0,0,9.0,40.22063657407407,3.0,105.0,477.0,0.0087242798353909,0.0393415637860082
0,2,1,1,0.0,1.0,0.028506944444444446,2.0,0,1.0,32.087303240740745,1.0,117.0,164.0,0.0097111348860176,0.0135791292897703
17,18,1,1,0.3159971329784246,1.0,0.051550925925925924,3.0,0,5.0,10.145028935185186,1.0,118.0,165.0,0.0097926267281105,0.0136603028308097
36,11,2,2,0.803482163998165,4.0,8.269467592592592,3.0,0,31.0,5.952939814814815,2.0,171.0,216.0,0.0119668823488485,0.0150977527308147
59,15,4,1,0.8129402888531096,2.0,1.4047569444444443,4.0,0,31.0,10.091570216049382,2.0,106.0,436.0,0.0088036860292907,0.0359552410728978
31,4,1,1,0.9335881611570072,7.0,7.7136458333333335,11.0,0,21.0,12.069074074074074,2.0,83.0,147.0,0.006910736322501,0.0121760592348827
33,20,1,1,0.8776817524965298,3.0,0.8007407407407406,2.0,0,6.0,0.08486111111111111,1.0,119.0,166.0,0.0098716683119447,0.013738071734123
7,3,2,2,0.7219280948873623,16.0,72.381875,42.0,0,16.0,21.588761574074073,3.0,183.0,270.0,0.0127982193781734,0.0188495513667663
0,0,1,1,0.0,2.0,0.7319097222222223,0.0,1,13.0,0.8704050925925926,1.0,169.0,169.0,0.0139825629215331,0.0139825629215331
2,1,1,1,0.0,1.0,0.7226388888888889,0.0,1,14.0,0.042083333333333334,1.0,60.0,60.0,0.012226899178192,0.012226899178192
86,2,2,2,0.7417836232501427,4.0,8.050243055555557,1.0,0,31.0,0.21984953703703702,2.0,172.0,217.0,0.0120305980528511,0.0151599443671766
12,4,1,1,0.0,1.0,12.208287037037037,3.0,0,10.0,18.47341435185185,3.0,3.0,338.0,0.010840108401084,0.91869918699187
10,0,1,1,0.7298466991620975,1.0,12.208275462962964,3.0,0,8.0,14.810547839506171,3.0,4.0,339.0,0.0135135135135135,0.918918918918919
17,0,1,1,0.7954584372331487,1.0,12.208275462962964,3.0,0,9.0,0.0051504629629629635,3.0,5.0,340.0,0.0161725067385444,0.9191374663072776
21,2,1,1,0.6530853258545934,1.0,12.208287037037037,3.0,0,12.0,0.009212962962962963,3.0,6.0,341.0,0.0188172043010752,0.9193548387096774
8,0,1,1,0.0,2.0,12.208287037037037,5.0,0,7.0,0.007106481481481481,3.0,7.0,342.0,0.0214477211796246,0.9195710455764076
57,4,1,1,0.6754689294613456,4.0,12.272893518518517,6.0,0,12.0,0.0074837962962962966,2.0,8.0,225.0,0.0240641711229946,0.6042780748663101
59,0,1,1,0.1239498677110075,3.0,14.528414351851852,7.0,0,11.0,0.0042824074074074075,3.0,9.0,226.0,0.0266666666666666,0.6053333333333333
0,0,1,1,0.0,1.0,0.7990624999999999,2.0,0,26.0,16.22476851851852,2.0,1634.0,2023.0,0.1344572368421052,0.1664473684210526
4,3,1,1,0.0,2.0,311.84938657407406,2.0,0,13.0,0.3517013888888889,1.0,9.0,170.0,0.0008223007976317,0.0140613436395033
2,6,1,1,0.0,1.0,0.13649305555555555,3.0,0,25.0,18.95800925925926,1.0,937.0,487.0,0.0771254727840815,0.0401249794441703
14,14,6,1,0.983404021638249,1.0,0.08493055555555556,1.0,0,3.0,40.87336805555555,2.0,25.0,59.0,0.0398773006134969,0.0920245398773006
3,4,2,1,0.9852281360342516,1.0,0.08493055555555556,1.0,0,12.0,17.21940972222222,2.0,488.0,1292.0,0.0402038970648688,0.1063060100304201
5,1,1,1,0.0,1.0,0.1421412037037037,4.0,0,1.0,3.9215393518518518,4.0,223.0,283.0,0.018414995067412,0.0233475830318974
46,23,1,1,0.8485223422874534,2.0,1.1247685185185186,4.0,0,20.0,12.145724537037038,3.0,185.0,362.0,0.0152897657213316,0.0298397040690505
1,1,1,1,0.0,2.0,1.194050925925926,3.0,0,12.0,12.754236111111112,2.0,227.0,345.0,0.6063829787234043,0.9202127659574468
13,0,1,1,0.0,1.0,0.20998842592592593,1.0,0,1.0,82.0531712962963,2.0,29.0,43.0,0.3409090909090909,0.5
33,30,1,1,0.3009519898486305,2.0,7.232673611111111,11.0,0,1.0,3.756585648148148,3.0,6.0,200.0,0.0005753739930955,0.0165214532303139
8,0,4,1,1.0,1.0,0.02574074074074074,2.0,0,2.0,10.608564814814814,3.0,36.0,48.0,0.0566615620214395,0.0750382848392036
6,3,1,1,0.0,1.0,7.040497685185184,2.0,0,5.0,40.92704861111111,2.0,0.0,2.0,0.0015290519877675,0.0045871559633027
29,38,1,1,0.9372389523617516,2.0,0.16079861111111113,2.0,0,3.0,5.894594907407407,1.0,1267.0,194.0,0.1042163228404701,0.0160269581655297
11,6,1,1,0.0,2.0,7.040497685185184,2.0,0,5.0,40.937905092592594,2.0,1.0,3.0,0.0030534351145038,0.0061068702290076
0,5,1,1,0.0,1.0,0.26437499999999997,2.0,0,52.0,12.897534722222224,1.0,329.0,120.0,0.027120315581854,0.0099441157133464
101,100,1,1,0.0,1.0,8.128252314814814,2.0,0,13.0,32.70104166666667,3.0,207.0,878.0,0.0416750150270486,0.1761170106191144
11,0,2,2,0.4394969869215134,1.0,0.1979050925925926,1.0,0,29.0,26.48212962962963,2.0,989.0,1064.0,0.0687929956222639,0.0740045861997081
6,9,1,1,0.0,2.0,0.13489583333333333,2.0,0,1.0,0.0895949074074074,1.0,1268.0,195.0,0.1042728019720624,0.0161051766639276
4,3,1,1,0.0,1.0,0.040324074074074075,2.0,0,2.0,4.983113425925926,3.0,224.0,284.0,0.0184865664283953,0.0234163174759674
56,3,2,2,0.289986047033209,4.0,8.128252314814814,9.0,0,21.0,0.06688657407407407,3.0,471.0,2538.0,0.0327914408781436,0.1763929415034042
1,0,1,1,0.0,1.0,0.0789699074074074,2.0,0,11.0,41.09046296296297,1.0,11.0,32.0,0.0009857882198307,0.0027109176045346
5,0,1,1,0.7219280948873623,1.0,0.19496527777777775,4.0,0,8.0,3.83806712962963,1.0,5.0,272.0,0.0004928536224741,0.0224248398225726
3,1,1,1,0.0,2.0,0.1948148148148148,2.0,0,7.0,14.190439814814814,2.0,389.0,407.0,0.0780937124549459,0.0816980376451742
15,18,1,1,0.0,3.0,1.8997685185185185,3.0,0,12.0,41.12983796296296,2.0,940.0,1294.0,0.0772895277207392,0.1063655030800821
0,1,1,1,0.0,1.0,0.17085648148148147,1.0,0,11.0,4.316944444444444,2.0,941.0,1196.0,0.0773653088042049,0.09830814717477
0,19,1,1,0.8389921403188865,3.0,0.07008101851851851,3.0,0,7.0,0.8407060185185186,1.0,121.0,168.0,0.0100188880676685,0.0138786236347211
6,6,1,1,0.0,1.0,20.705648148148146,2.0,0,3.0,11.922534722222222,3.0,86.0,908.0,0.0071440302184266,0.0746427984890786
45,25,1,1,0.7997594113291762,1.0,0.2873611111111111,2.0,0,2.0,4.098541666666667,1.0,196.0,1269.0,0.0161753838574595,0.1042778553247393
5,4,1,1,0.7642045065086203,1.0,12.208287037037037,3.0,0,7.0,0.6481134259259259,3.0,10.0,346.0,0.0291777188328912,0.920424403183024
6,0,1,1,1.0,1.0,0.03305555555555555,2.0,0,5.0,0.43177662037037035,1.0,122.0,169.0,0.0100985221674876,0.0139573070607553
148,6,2,2,0.695886147858071,4.0,0.26835648148148145,3.0,0,4.0,0.7120626653439154,1.0,1294.0,202.0,0.1030066815144766,0.0161469933184855
25,0,2,2,0.692208534435103,4.0,7.283819444444444,5.0,0,23.0,12.05133487654321,2.0,107.0,313.0,0.007497396737244,0.0217979868101353
25,0,2,2,0.692208534435103,4.0,7.283819444444444,5.0,0,24.0,0.0,2.0,108.0,314.0,0.0075662918228515,0.0218658892128279
5,5,1,1,0.0,1.0,0.12167824074074074,3.0,0,5.0,146.14270833333333,1.0,41.0,273.0,0.0034471437951411,0.0224885095206828
2,0,1,1,0.0,1.0,0.04491898148148148,1.0,0,4.0,0.06209490740740741,2.0,87.0,418.0,0.0072219942552318,0.0343865408288879
1,1,1,1,0.0,2.0,0.7583796296296296,2.0,0,4.0,41.258668981481485,3.0,170.0,1344.0,0.0140324963072378,0.110372558673888
4,0,1,1,0.0,1.0,0.042754629629629635,2.0,0,2.0,1.974398148148148,1.0,1271.0,200.0,0.1043735127594978,0.0164929843275621
49,17,1,1,0.3346489759784664,1.0,0.0159375,2.0,0,3.0,0.25123842592592593,1.0,1272.0,201.0,0.104446997046275,0.0165736790285526
1,0,1,1,0.0,1.0,0.6067824074074074,3.0,0,4.0,32.15142361111111,4.0,298.0,957.0,0.0598359015409245,0.1917150290174104
2,2,1,1,0.0,1.0,0.3893171296296296,2.0,0,2.0,0.01738425925925926,1.0,1273.0,202.0,0.1045204692755763,0.0166543604889654
1,1,1,1,0.0,1.0,0.19449074074074071,2.0,0,15.0,41.60039351851852,1.0,0.0,73.0,8.203445447087777e-05,0.0060705496308449
3,0,1,1,0.0,1.0,7.554212962962963,7.0,0,13.0,6.9668171296296295,5.0,25.0,2420.0,0.0021327208596505,0.1985891231236158
17,1,2,2,0.5032583347756457,2.0,1.4997569444444443,2.0,0,28.0,14.684363425925925,2.0,10.0,509.0,0.0007630410654827,0.035377358490566
1,1,1,1,0.0,3.0,0.038622685185185184,5.0,0,4.0,3.7858912037037036,3.0,181.0,277.0,0.0149265972279176,0.0227999671942918
1,1,1,1,0.0,1.0,0.09543981481481482,2.0,0,11.0,7.814155092592593,1.0,2.0,491.0,0.0002460226340823,0.040347711989503
0,12,1,1,0.0,1.0,0.02912037037037037,2.0,0,2.0,0.758263888888889,1.0,203.0,1274.0,0.0167281672816728,0.1045510455104551
3,0,1,1,0.0,2.0,0.9699189814814816,2.0,0,7.0,41.97825231481482,2.0,458.0,1617.0,0.0376352902591013,0.1326664480157428
1,1,1,1,0.0,1.0,0.126875,3.0,0,19.0,12.963229166666666,4.0,943.0,1852.0,0.0773960810035254,0.1519226039189964
244,87,2,1,0.7522871772161615,1.0,0.08108796296296296,2.0,0,1.0,0.5312905092592592,2.0,7.0,196.0,0.0006558452205279,0.0161501885555009
48,43,5,1,0.8252563821670036,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,5,2,1,0.9980008838722996,2.0,3.008310185185185,2.0,0,17.0,1.5198842592592594,2.0,47.0,185.0,0.0039347487498975,0.0152471514058529
3,3,1,1,0.0,1.0,97.1693287037037,2.0,0,7.0,42.01637731481481,3.0,335.0,347.0,0.8888888888888888,0.9206349206349206
1,0,1,1,0.0,1.0,0.0009143518518518518,2.0,0,2.0,0.8477430555555556,1.0,1275.0,204.0,0.1045901639344262,0.0168032786885245
0,5,1,1,0.7219280948873623,1.0,0.26837962962962963,2.0,0,2.0,0.1292013888888889,1.0,1276.0,205.0,0.1046635521678551,0.0168838619785263
1,0,1,1,0.0,2.0,2.0478935185185185,1.0,1,13.0,42.076770833333335,1.0,84.0,84.0,0.0069660711358793,0.0069660711358793
47,34,2,1,0.8745296314247561,1.0,0.2708217592592593,2.0,0,4.0,1.3875587606837607,1.0,1277.0,206.0,0.1047283454888142,0.0169630418749487
54,54,2,1,0.6398013822465113,1.0,0.27261574074074074,2.0,0,4.0,0.019305555555555555,1.0,1278.0,207.0,0.1048017043592264,0.0170435922648312
17,12,1,1,0.9537573456786618,2.0,0.11613425925925926,4.0,0,4.0,15.563344907407407,1.0,123.0,171.0,0.0101597705858254,0.014092585006145
5,4,1,1,0.0,2.0,1.2346527777777778,1.0,1,3.0,28.267743055555556,1.0,10.0,10.0,0.1235955056179775,0.1235955056179775
5,2,1,1,0.0,4.0,2.0868402777777777,9.0,0,54.0,2.1314814814814818,4.0,36.0,187.0,0.0696798493408663,0.3540489642184557
