dataset,predrule0,predimprt0,predrule1,predimprt1,same
openstack,IF la > 58.00 AND nd <= 3.00 AND 331.00 < rrexp <= 1213.00 AND 0.63 < ent <= 0.86 AND app > 2.00 AND nrev > 4.00 AND ns <= 1.00 AND self <= 0.00 AND 0.01 < asawr <= 0.19 AND 0.66 < age <= 9.98 AND 7.00 < ndev <= 18.00 AND rsawr > 0.43 THEN defect = True,[1],IF la > 58.00 AND nd <= 3.00 AND rsawr > 0.43 AND 0.01 < asawr <= 0.19 AND 0.63 < ent <= 0.86 AND nrev > 4.00 AND 703.50 < rrexp <= 1213.00 AND rtime > 2.06 AND self <= 0.00 AND app > 2.00 AND 2.98 < age <= 9.98 AND ns <= 1.00 AND ndev <= 18.00 THEN defect = True,[1],False
openstack,IF la > 58.00 AND nd <= 2.00 AND self <= 0.00 AND ns <= 1.00 AND ent > 0.63 AND nrev > 4.00 AND rtime > 8.36 AND age <= 2.98 AND app > 3.00 AND 703.50 < rrexp <= 1213.00 AND 0.01 < asawr <= 0.19 AND 0.29 < rsawr <= 0.63 THEN defect = True,[1],IF la > 58.00 AND rtime > 8.36 AND nd <= 2.00 AND ndev <= 18.00 AND ent > 0.00 AND nrev > 4.00 AND 0.01 < asawr <= 0.19 AND ns <= 1.00 AND app > 3.00 AND 0.29 < rsawr <= 0.63 AND self <= 0.00 AND 703.50 < rrexp <= 1213.00 AND age <= 2.98 THEN defect = True,[1],False
openstack,IF ent <= 0.00 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],True
openstack,IF nrev <= 2.00 THEN defect = False,[1],IF nrev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
openstack,IF nrev <= 1.00 THEN defect = False,[1],IF nrev <= 1.00 THEN defect = False,[1],True
openstack,IF nrev <= 1.00 THEN defect = False,[1],IF nrev <= 1.00 THEN defect = False,[1],True
openstack,IF la <= 58.00 THEN defect = False,[1],IF  THEN defect = False,[1],False
openstack,IF la <= 4.00 THEN defect = False,[1],IF la <= 17.00 THEN defect = False,[1],False
openstack,IF la <= 58.00 AND asawr <= 0.19 THEN defect = False,[1],IF la <= 58.00 AND rsawr <= 0.29 THEN defect = False,[1],False
openstack,IF la <= 58.00 AND ent <= 0.86 THEN defect = False,[1],IF la <= 58.00 AND app <= 2.00 THEN defect = False,[1],False
openstack,IF la <= 4.00 THEN defect = False,[1],IF la <= 4.00 THEN defect = False,[1],True
openstack,IF nrev <= 2.00 AND age > 9.98 THEN defect = False,[1],IF nrev <= 2.00 AND ndev <= 7.00 THEN defect = False,[1],False
openstack,IF la <= 4.00 THEN defect = False,[1],IF la <= 4.00 THEN defect = False,[1],True
openstack,IF la <= 4.00 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],False
openstack,IF la <= 4.00 THEN defect = False,[1],IF la <= 4.00 THEN defect = False,[1],True
openstack,IF ent <= 0.00 THEN defect = False,[1],IF la <= 4.00 THEN defect = False,[1],False
openstack,IF nrev <= 1.00 THEN defect = False,[1],IF nrev <= 1.00 THEN defect = False,[1],True
openstack,IF la <= 17.00 THEN defect = False,[1],IF la <= 17.00 THEN defect = False,[1],True
openstack,IF la <= 4.00 THEN defect = False,[1],IF la <= 4.00 THEN defect = False,[1],True
openstack,IF la <= 17.00 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],False
openstack,IF la <= 17.00 THEN defect = False,[1],IF la <= 17.00 THEN defect = False,[1],True
openstack,IF ent <= 0.00 THEN defect = False,[1],IF la <= 4.00 THEN defect = False,[1],False
openstack,IF la <= 17.00 THEN defect = False,[1],IF la <= 17.00 THEN defect = False,[1],True
openstack,IF la <= 4.00 THEN defect = False,[1],IF la <= 17.00 THEN defect = False,[1],False
openstack,IF 0.00 < ent <= 0.63 AND la > 58.00 AND age > 0.66 AND 0.01 < asawr <= 0.19 AND rtime > 8.36 AND nrev > 4.00 AND ns <= 1.00 AND self <= 0.00 AND rsawr <= 0.43 AND 18.00 < ndev <= 44.00 THEN defect = True,[1],IF la > 58.00 AND 0.01 < asawr <= 0.19 AND 0.00 < ent <= 0.86 AND ns <= 1.00 AND nrev > 4.00 AND rtime > 8.36 AND self <= 0.00 AND 7.00 < ndev <= 44.00 AND age > 0.66 THEN defect = True,[1],False
openstack,IF la <= 58.00 THEN defect = False,[1],IF ns > 1.00 THEN defect = False,[1],False
openstack,IF ent <= 0.00 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],True
openstack,IF la <= 4.00 THEN defect = False,[1],IF la <= 4.00 THEN defect = False,[1],True
openstack,IF la <= 4.00 THEN defect = False,[1],IF la <= 4.00 THEN defect = False,[1],True
openstack,IF ent <= 0.00 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],True
openstack,IF nrev <= 1.00 THEN defect = False,[1],IF ns > 1.00 THEN defect = False,[1],False
openstack,IF ent <= 0.86 AND age <= 2.98 AND rsawr <= 0.29 THEN defect = False,[1],IF ent <= 0.86 AND ndev > 7.00 AND rrexp <= 1213.00 AND rsawr <= 0.29 THEN defect = False,[1],False
qt,IF la <= 31.00 THEN defect = False,[1],IF hcmt > 5.00 THEN defect = False,[1],False
qt,IF nrev <= 1.00 THEN defect = False,[1],IF rtime <= 0.19 THEN defect = False,[1],False
qt,IF ent <= 0.29 THEN defect = False,[1],IF ndev > 2.00 THEN defect = False,[1],False
qt,IF nrev > 1.00 THEN defect = False,[1],IF age > 17.14 THEN defect = False,[1],False
qt,IF ld <= 1.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],False
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],False
qt,IF ent <= 0.00 THEN defect = False,[1],IF ent <= 0.29 THEN defect = False,[1],False
qt,IF la > 31.00 AND rtime > 4.93 AND 0.03 < rsawr <= 0.13 AND 1.00 < nd <= 2.00 AND 0.02 < asawr <= 0.06 AND 0.29 < ent <= 0.81 AND nrev > 2.00 AND ns <= 1.00 AND ld > 14.00 AND asexp > 17.00 AND ndev > 5.00 AND app <= 2.00 AND age <= 17.14 AND hcmt > 2.00 AND rsexp > 65.00 AND self <= 0.00 THEN defect = True,[1],IF la > 31.00 AND 0.03 < rsawr <= 0.13 AND age <= 17.14 AND ns <= 1.00 AND 0.00 < ent <= 0.81 AND ndev > 5.00 AND nrev > 2.00 AND rtime > 1.08 AND hcmt > 2.00 AND 0.02 < asawr <= 0.06 AND asexp > 17.00 AND nd > 1.00 AND ld > 14.00 AND self <= 0.00 THEN defect = True,[1],False
qt,IF ent <= 0.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],False
qt,IF ent <= 0.00 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],True
qt,IF la <= 7.00 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF asawr <= 0.01 THEN defect = False,[1],IF age > 0.48 THEN defect = False,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],False
qt,IF asexp > 212.25 THEN defect = False,[1],IF rtime <= 0.19 AND age <= 0.48 THEN defect = False,[1],False
qt,IF ent <= 0.00 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],True
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],False
qt,IF la <= 31.00 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],False
qt,IF rtime <= 0.19 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],False
qt,IF la <= 31.00 THEN defect = False,[1],IF la <= 31.00 THEN defect = False,[1],True
qt,IF ndev <= 2.00 THEN defect = False,[1],IF nrev <= 1.00 THEN defect = False,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF asawr <= 0.01 THEN defect = False,[1],IF app <= 1.00 THEN defect = False,[1],False
qt,IF ent <= 0.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],False
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],False
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],True
qt,IF rtime <= 0.19 THEN defect = False,[1],IF rsexp > 612.00 THEN defect = False,[1],False
qt,IF ent <= 0.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],False
qt,IF ld <= 3.00 AND rsexp > 612.00 THEN defect = False,[1],IF rsexp > 65.00 THEN defect = False,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],False
qt,IF nrev <= 2.00 THEN defect = False,[1],IF la <= 31.00 AND ent > 0.81 THEN defect = False,[1],False
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],True
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],False
qt,IF ent <= 0.29 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF la <= 31.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF la <= 31.00 THEN defect = False,[1],IF ent <= 0.00 AND app > 2.00 THEN defect = False,[1],False
qt,IF ent <= 0.00 THEN defect = False,[1],IF hcmt > 2.00 THEN defect = False,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF ent <= 0.29 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF ent <= 0.00 THEN defect = False,[1],IF la <= 31.00 THEN defect = False,[1],False
qt,IF la > 7.00 AND 0.02 < asawr <= 0.06 AND ns <= 1.00 AND 0.00 < ent <= 0.81 AND rtime > 4.93 AND hcmt > 2.00 AND nrev > 1.00 AND rsawr > 0.07 AND ndev > 5.00 AND app > 2.00 AND asexp > 77.00 AND ld > 14.00 AND self <= 0.00 AND rsexp > 612.00 AND age > 0.48 THEN defect = True,[1],IF la > 7.00 AND 0.02 < asawr <= 0.06 AND ns <= 1.00 AND 0.00 < ent <= 0.81 AND ndev > 5.00 AND rtime > 4.93 AND hcmt > 2.00 AND rsawr > 0.07 AND app > 2.00 AND asexp > 17.00 AND nrev > 1.00 AND self <= 0.00 AND age > 0.48 AND rsexp > 612.00 AND ld > 14.00 THEN defect = True,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF ent <= 0.00 THEN defect = False,[1],IF ent <= 0.29 THEN defect = False,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF la <= 31.00 THEN defect = False,[1],IF la <= 31.00 AND rsexp > 235.00 THEN defect = False,[1],False
qt,IF ndev <= 2.00 THEN defect = False,[1],IF ndev <= 2.00 THEN defect = False,[1],True
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF ent <= 0.00 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],True
qt,IF nrev <= 2.00 THEN defect = False,[1],IF nrev <= 1.00 THEN defect = False,[1],False
qt,IF rsawr <= 0.03 THEN defect = False,[1],IF asexp <= 17.00 THEN defect = False,[1],False
qt,IF rsawr <= 0.03 THEN defect = False,[1],IF la <= 31.00 THEN defect = False,[1],False
qt,IF nrev <= 1.00 THEN defect = False,[1],IF nrev <= 1.00 THEN defect = False,[1],True
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF ent <= 0.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],False
qt,IF la > 31.00 AND ld <= 1.00 AND rsawr <= 0.13 AND 0.29 < ent <= 0.81 AND rtime > 4.93 AND nrev > 2.00 AND age <= 17.14 AND nd <= 2.00 AND 1.00 < app <= 2.00 AND 235.00 < rsexp <= 612.00 AND 0.01 < asawr <= 0.02 AND asexp > 212.25 AND self <= 0.00 AND hcmt > 2.00 THEN defect = True,[1],IF la > 31.00 AND rtime > 4.93 AND 0.29 < ent <= 0.81 AND age <= 17.14 AND nrev > 2.00 AND hcmt > 5.00 AND app > 1.00 AND rsexp > 65.00 AND 0.01 < asawr <= 0.06 AND asexp > 17.00 THEN defect = True,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF rtime <= 0.19 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],IF rtime <= 0.19 THEN defect = False,[1],False
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],True
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF ent <= 0.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],False
qt,IF ent <= 0.29 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],False
qt,IF ent <= 0.00 THEN defect = False,[1],IF age > 17.14 THEN defect = False,[1],False
qt,IF nrev <= 1.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],False
qt,IF nrev <= 1.00 THEN defect = False,[1],IF rtime <= 0.19 THEN defect = False,[1],False
qt,IF ent <= 0.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 31.00 THEN defect = False,[1],False
qt,IF la <= 7.00 THEN defect = False,[1],IF rtime <= 0.19 THEN defect = False,[1],False
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],True
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF hcmt <= 5.00 AND rsawr <= 0.03 THEN defect = False,[1],IF nrev > 2.00 THEN defect = False,[1],False
qt,IF la <= 7.00 THEN defect = False,[1],IF ent <= 0.29 THEN defect = False,[1],False
qt,IF ent <= 0.29 THEN defect = False,[1],IF ndev <= 11.00 THEN defect = False,[1],False
qt,IF ndev <= 2.00 THEN defect = False,[1],IF hcmt <= 1.00 THEN defect = False,[1],False
qt,IF la <= 7.00 THEN defect = False,[1],IF ent <= 0.29 THEN defect = False,[1],False
qt,IF la <= 31.00 THEN defect = False,[1],IF la <= 31.00 THEN defect = False,[1],True
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],False
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],True
qt,IF ent <= 0.00 THEN defect = False,[1],IF ndev > 11.00 THEN defect = False,[1],False
qt,IF ent <= 0.00 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],True
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF nrev <= 1.00 AND asexp <= 17.00 THEN defect = False,[1],IF ndev <= 2.00 THEN defect = False,[1],False
qt,IF rsawr <= 0.03 THEN defect = False,[1],IF la <= 31.00 THEN defect = False,[1],False
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],True
qt,IF la > 31.00 AND ns <= 1.00 AND 0.00 < ent <= 0.81 AND ndev > 11.00 AND nrev > 2.00 AND app > 2.00 AND ld > 3.00 AND rtime > 4.93 AND asexp > 17.00 AND rsawr > 0.07 AND 0.48 < age <= 17.14 AND asawr <= 0.06 AND nd <= 1.00 AND self <= 0.00 AND hcmt > 5.00 AND rsexp > 612.00 THEN defect = True,[1],IF la > 31.00 AND ns <= 1.00 AND 0.00 < ent <= 0.81 AND rtime > 4.93 AND hcmt > 5.00 AND nrev > 2.00 AND app > 2.00 AND ndev > 11.00 AND 17.00 < asexp <= 212.25 AND rsawr > 0.07 AND 0.48 < age <= 17.14 AND asawr <= 0.06 AND self <= 0.00 AND ld > 14.00 AND rsexp > 612.00 THEN defect = True,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF ns > 1.00 THEN defect = False,[1],IF la > 7.00 THEN defect = False,[1],False
qt,IF ent <= 0.29 THEN defect = False,[1],IF ent <= 0.29 THEN defect = False,[1],True
qt,IF ent <= 0.29 THEN defect = False,[1],IF age <= 0.48 THEN defect = False,[1],False
qt,IF ent <= 0.00 THEN defect = False,[1],IF ent <= 0.29 THEN defect = False,[1],False
qt,IF ent <= 0.00 THEN defect = False,[1],IF ndev <= 2.00 THEN defect = False,[1],False
qt,IF la <= 31.00 THEN defect = False,[1],IF la <= 31.00 THEN defect = False,[1],True
qt,IF la <= 31.00 THEN defect = False,[1],IF nrev <= 1.00 THEN defect = False,[1],False
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],True
qt,IF hcmt <= 5.00 THEN defect = False,[1],IF nd <= 2.00 THEN defect = False,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF ent <= 0.29 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],False
qt,IF asexp > 17.00 AND la > 31.00 AND ns <= 1.00 AND 0.00 < ent <= 0.29 AND nrev > 2.00 AND app > 1.00 AND age > 0.48 AND rsawr > 0.03 AND rtime > 4.93 AND 0.01 < asawr <= 0.06 AND hcmt > 5.00 AND rsexp > 65.00 THEN defect = True,[1],IF la > 31.00 AND app > 1.00 AND ns <= 1.00 AND 0.00 < ent <= 0.29 AND age > 0.48 AND nrev > 2.00 AND rtime > 4.93 AND ld > 14.00 AND 0.07 < rsawr <= 0.13 AND hcmt > 5.00 AND 0.01 < asawr <= 0.06 AND self <= 0.00 AND 77.00 < asexp <= 212.25 AND rsexp > 235.00 THEN defect = True,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF la > 31.00 AND 0.03 < rsawr <= 0.13 AND ent > 0.29 AND nrev > 2.00 AND rtime > 1.08 AND app > 1.00 AND 0.01 < asawr <= 0.06 AND rsexp > 235.00 AND asexp > 77.00 AND ns <= 1.00 AND age > 0.48 AND self <= 0.00 THEN defect = True,[1],IF la > 31.00 AND ns <= 1.00 AND ent > 0.00 AND nrev > 2.00 AND age > 0.48 AND rtime > 1.08 AND asexp > 77.00 AND 0.01 < asawr <= 0.06 AND app > 1.00 AND hcmt > 2.00 AND rsexp > 235.00 AND 0.03 < rsawr <= 0.13 AND self <= 0.00 THEN defect = True,[1],False
qt,IF ent <= 0.00 THEN defect = False,[1],IF ent <= 0.29 THEN defect = False,[1],False
qt,IF rtime > 4.93 THEN defect = False,[1],IF la <= 31.00 THEN defect = False,[1],False
qt,IF ndev <= 2.00 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],False
qt,IF ent <= 0.29 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],False
qt,IF ent <= 0.00 THEN defect = False,[1],IF ld <= 1.00 THEN defect = False,[1],False
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],False
qt,IF ent <= 0.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],False
qt,IF la > 31.00 AND rtime > 4.93 AND 0.29 < ent <= 0.81 AND 5.00 < ndev <= 11.00 AND app > 2.00 AND rsexp > 235.00 AND nrev > 2.00 AND age <= 17.14 AND 0.07 < rsawr <= 0.13 AND asexp > 212.25 AND 0.01 < asawr <= 0.06 AND hcmt > 5.00 AND ld > 14.00 AND self <= 0.00 THEN defect = True,[1],IF la > 31.00 AND 0.29 < ent <= 0.81 AND rtime > 4.93 AND nrev > 2.00 AND app > 2.00 AND ld > 14.00 AND 5.00 < ndev <= 11.00 AND self <= 0.00 AND asexp > 17.00 AND 0.07 < rsawr <= 0.13 AND hcmt > 5.00 AND rsexp > 235.00 AND 0.01 < asawr <= 0.02 AND age <= 17.14 THEN defect = True,[1],False
qt,IF nd <= 2.00 AND asawr > 0.02 THEN defect = False,[1],IF rsexp <= 235.00 THEN defect = False,[1],False
qt,IF ent > 0.81 THEN defect = False,[1],IF la <= 31.00 THEN defect = False,[1],False
qt,IF ndev <= 2.00 THEN defect = False,[1],IF la <= 31.00 THEN defect = False,[1],False
qt,IF ent <= 0.00 THEN defect = False,[1],IF ent <= 0.29 THEN defect = False,[1],False
qt,IF la <= 31.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],False
qt,IF asexp > 17.00 THEN defect = False,[1],IF la <= 31.00 AND age <= 0.48 THEN defect = False,[1],False
qt,IF la <= 31.00 THEN defect = False,[1],IF la <= 31.00 AND hcmt > 5.00 THEN defect = False,[1],False
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 31.00 THEN defect = False,[1],False
qt,IF ndev <= 2.00 THEN defect = False,[1],IF ndev <= 2.00 THEN defect = False,[1],True
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],True
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],True
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF 0.29 < ent <= 0.81 AND la > 31.00 AND rtime > 1.08 AND nd > 2.00 AND ld > 14.00 AND nrev > 2.00 AND ndev > 5.00 AND 0.48 < age <= 17.14 AND asexp > 17.00 AND hcmt > 5.00 AND 0.03 < rsawr <= 0.13 AND app <= 2.00 AND 0.02 < asawr <= 0.06 AND self <= 0.00 THEN defect = True,[1],IF la > 31.00 AND 0.29 < ent <= 0.81 AND rtime > 4.93 AND nrev > 2.00 AND 1.00 < app <= 2.00 AND 0.48 < age <= 17.14 AND ndev > 11.00 AND 0.03 < rsawr <= 0.13 AND rsexp > 65.00 AND 0.02 < asawr <= 0.06 AND hcmt > 5.00 AND asexp > 17.00 AND self <= 0.00 AND ld > 14.00 THEN defect = True,[1],False
qt,IF ld <= 3.00 THEN defect = False,[1],IF nrev <= 1.00 THEN defect = False,[1],False
qt,IF rtime <= 1.08 THEN defect = False,[1],IF ndev <= 5.00 THEN defect = False,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF nrev <= 1.00 THEN defect = False,[1],IF age <= 0.48 THEN defect = False,[1],False
qt,IF nrev <= 1.00 THEN defect = False,[1],IF nrev <= 1.00 THEN defect = False,[1],True
qt,IF asawr > 0.01 THEN defect = False,[1],IF ld <= 1.00 AND rsexp > 235.00 THEN defect = False,[1],False
qt,IF la <= 31.00 THEN defect = False,[1],IF nrev <= 1.00 THEN defect = False,[1],False
qt,IF la <= 31.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],False
qt,IF ent <= 0.29 THEN defect = False,[1],IF nrev <= 2.00 THEN defect = False,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],False
qt,IF la <= 31.00 THEN defect = False,[1],IF la <= 31.00 THEN defect = False,[1],True
qt,IF ent <= 0.29 THEN defect = False,[1],IF rsexp > 612.00 THEN defect = False,[1],False
qt,IF rsexp > 612.00 THEN defect = False,[1],IF nd > 1.00 THEN defect = False,[1],False
qt,IF age > 17.14 THEN defect = False,[1],IF ent > 0.81 THEN defect = False,[1],False
qt,IF ent <= 0.81 THEN defect = False,[1],IF ndev <= 2.00 THEN defect = False,[1],False
qt,IF 0.48 < age <= 4.51 AND la > 7.00 AND ns <= 1.00 AND 0.03 < rsawr <= 0.13 AND 0.29 < ent <= 0.81 AND ndev > 11.00 AND nrev > 2.00 AND 1.00 < app <= 2.00 AND rtime > 4.93 AND 0.02 < asawr <= 0.06 AND rsexp > 235.00 AND asexp > 212.25 AND self <= 0.00 AND ld <= 1.00 AND 2.00 < hcmt <= 5.00 AND nd <= 1.00 THEN defect = True,[1],IF la > 7.00 AND ns <= 1.00 AND 0.29 < ent <= 0.81 AND ndev > 11.00 AND nrev > 2.00 AND hcmt > 2.00 AND 1.00 < app <= 2.00 AND rtime > 4.93 AND 0.03 < rsawr <= 0.13 AND rsexp > 612.00 AND 0.48 < age <= 4.51 AND nd <= 1.00 AND asexp > 17.00 AND ld <= 3.00 AND 0.02 < asawr <= 0.06 AND self <= 0.00 THEN defect = True,[1],False
qt,IF ndev <= 2.00 THEN defect = False,[1],IF age > 17.14 THEN defect = False,[1],False
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],False
qt,IF ent <= 0.00 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],True
qt,IF ent <= 0.29 THEN defect = False,[1],IF ent <= 0.29 THEN defect = False,[1],True
qt,IF ent <= 0.29 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],True
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],True
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],False
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],False
qt,IF ndev <= 2.00 THEN defect = False,[1],IF ent > 0.00 THEN defect = False,[1],False
qt,IF ent <= 0.29 THEN defect = False,[1],IF ent <= 0.00 THEN defect = False,[1],False
qt,IF la <= 7.00 THEN defect = False,[1],IF la <= 7.00 THEN defect = False,[1],True
qt,IF 0.29 < ent <= 0.81 AND la > 31.00 AND ns <= 1.00 AND 1.00 < app <= 2.00 AND nrev > 2.00 AND ndev > 2.00 AND ld > 3.00 AND rtime > 4.93 AND 0.48 < age <= 4.51 AND 17.00 < asexp <= 212.25 AND rsexp > 235.00 AND 0.07 < rsawr <= 0.13 AND self <= 0.00 AND 0.01 < asawr <= 0.06 THEN defect = True,[1],IF la > 31.00 AND 0.01 < asawr <= 0.06 AND ns <= 1.00 AND 0.00 < ent <= 0.81 AND ndev > 2.00 AND nrev > 2.00 AND rtime > 4.93 AND ld > 14.00 AND app > 1.00 AND rsexp > 235.00 AND 0.07 < rsawr <= 0.13 AND asexp > 77.00 AND 0.48 < age <= 4.51 AND nd <= 2.00 AND self <= 0.00 THEN defect = True,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF ndev <= 5.00 THEN defect = False,[1],False
qt,IF la <= 2.00 THEN defect = False,[1],IF la <= 2.00 THEN defect = False,[1],True
