dataset,axp0,axp1,axpsame,cxp0,cxp1,cxpsame
qt,IF la = 51.0 AND ld = 50.0 AND ns = 1.0 AND ent = 0.9982113240706476 AND nrev = 7.0 AND hcmt = 14.0 AND age = 6.397939814814815 AND app = 3.0 AND rsawr = 0.2607322910831593 THEN defect = False,IF la = 51.0 AND ld = 50.0 AND ns = 1.0 AND ent = 0.9982113240706476 AND nrev = 7.0 AND hcmt = 14.0 AND age = 6.397939814814815 AND app = 3.0 AND rsawr = 0.2607322910831593 THEN defect = False,True,IF ent != 0.9982113240706476 THEN defect != False,IF ent != 0.9982113240706476 THEN defect != False,True
qt,IF la = 51.0 AND ld = 50.0 AND ns = 1.0 AND ent = 0.9982113240706476 AND nrev = 7.0 AND hcmt = 14.0 AND age = 6.397939814814815 AND app = 3.0 AND rsawr = 0.2607322910831593 THEN defect = False,IF la = 51.0 AND ld = 50.0 AND ns = 1.0 AND ent = 0.9982113240706476 AND nrev = 7.0 AND hcmt = 14.0 AND age = 6.397939814814815 AND app = 3.0 AND rsawr = 0.2607322910831593 THEN defect = False,True,IF ent != 0.9982113240706476 THEN defect != False,IF ent != 0.9982113240706476 THEN defect != False,True
qt,IF la = 36.0 AND ld = 36.0 AND ent = 0.7777220320701351 AND nrev = 1.0 AND rtime = 1.2960300925925925 AND hcmt = 1.0 AND ndev = 1.0 AND age = 24.383711419753084 AND app = 1.0 AND asawr = 0.018637335777574 AND rsawr = 0.0085039209695488 THEN defect = False,IF la = 36.0 AND ld = 36.0 AND ent = 0.7777220320701351 AND nrev = 1.0 AND rtime = 1.2960300925925925 AND hcmt = 1.0 AND ndev = 1.0 AND age = 24.383711419753084 AND app = 1.0 AND asawr = 0.018637335777574 AND rsawr = 0.0085039209695488 THEN defect = False,True,IF nrev != 1.0 THEN defect != False,IF nrev != 1.0 THEN defect != False,True
qt,IF la = 36.0 AND ld = 36.0 AND ent = 0.7777220320701351 AND nrev = 1.0 AND rtime = 1.2960300925925925 AND hcmt = 1.0 AND ndev = 1.0 AND age = 24.383711419753084 AND app = 1.0 AND asawr = 0.018637335777574 AND rsawr = 0.0085039209695488 THEN defect = False,IF la = 36.0 AND ld = 36.0 AND ent = 0.7777220320701351 AND nrev = 1.0 AND rtime = 1.2960300925925925 AND hcmt = 1.0 AND ndev = 1.0 AND age = 24.383711419753084 AND app = 1.0 AND asawr = 0.018637335777574 AND rsawr = 0.0085039209695488 THEN defect = False,True,IF nrev != 1.0 THEN defect != False,IF nrev != 1.0 THEN defect != False,True
qt,IF la = 1888.0 AND ld = 1896.0 AND nd = 6.0 AND ns = 3.0 AND ent = 0.7943659780072984 AND nrev = 4.0 AND rtime = 4.047210648148148 AND hcmt = 3.0 AND ndev = 34.0 AND age = 2.679809027777777 AND app = 1.0 AND asexp = 1955.0 AND rsexp = 1955.0 AND asawr = 0.0849032034030731 AND rsawr = 0.0849032034030731 THEN defect = True,IF la = 1888.0 AND ld = 1896.0 AND nd = 6.0 AND ns = 3.0 AND ent = 0.7943659780072984 AND nrev = 4.0 AND rtime = 4.047210648148148 AND hcmt = 3.0 AND ndev = 34.0 AND age = 2.679809027777777 AND app = 1.0 AND asexp = 1955.0 AND rsexp = 1955.0 AND asawr = 0.0849032034030731 AND rsawr = 0.0849032034030731 THEN defect = True,True,IF la != 1888.0 THEN defect != True,IF la != 1888.0 THEN defect != True,True
qt,IF la = 1888.0 AND ld = 1896.0 AND nd = 6.0 AND ns = 3.0 AND ent = 0.7943659780072984 AND nrev = 4.0 AND rtime = 4.047210648148148 AND hcmt = 3.0 AND ndev = 34.0 AND age = 2.679809027777777 AND app = 1.0 AND asexp = 1955.0 AND rsexp = 1955.0 AND asawr = 0.0849032034030731 AND rsawr = 0.0849032034030731 THEN defect = True,IF la = 1888.0 AND ld = 1896.0 AND nd = 6.0 AND ns = 3.0 AND ent = 0.7943659780072984 AND nrev = 4.0 AND rtime = 4.047210648148148 AND hcmt = 3.0 AND ndev = 34.0 AND age = 2.679809027777777 AND app = 1.0 AND asexp = 1955.0 AND rsexp = 1955.0 AND asawr = 0.0849032034030731 AND rsawr = 0.0849032034030731 THEN defect = True,True,IF la != 1888.0 THEN defect != True,IF la != 1888.0 THEN defect != True,True
qt,IF la = 16.0 AND nrev = 3.0 AND hcmt = 3.0 AND ndev = 2.0 AND age = 54.96513310185185 AND app = 2.0 AND asexp = 425.0 AND rsexp = 335.0 AND rsawr = 0.0170731707317073 THEN defect = False,IF la = 16.0 AND nrev = 3.0 AND hcmt = 3.0 AND ndev = 2.0 AND age = 54.96513310185185 AND app = 2.0 AND asexp = 425.0 AND rsexp = 335.0 AND rsawr = 0.0170731707317073 THEN defect = False,True,IF nrev != 3.0 THEN defect != False,IF nrev != 3.0 THEN defect != False,True
qt,IF la = 16.0 AND nrev = 3.0 AND hcmt = 3.0 AND ndev = 2.0 AND age = 54.96513310185185 AND app = 2.0 AND asexp = 425.0 AND rsexp = 335.0 AND rsawr = 0.0170731707317073 THEN defect = False,IF la = 16.0 AND nrev = 3.0 AND hcmt = 3.0 AND ndev = 2.0 AND age = 54.96513310185185 AND app = 2.0 AND asexp = 425.0 AND rsexp = 335.0 AND rsawr = 0.0170731707317073 THEN defect = False,True,IF nrev != 3.0 THEN defect != False,IF nrev != 3.0 THEN defect != False,True
qt,IF la = 7.0 AND ld = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.863120568566631 AND nrev = 1.0 AND rtime = 0.0591898148148148 AND hcmt = 0.0 AND ndev = 1.0 AND age = 2.031180555555556 AND app = 1.0 AND asexp = 27.0 AND rsexp = 27.0 AND asawr = 0.0295358649789029 THEN defect = True,IF la = 7.0 AND ld = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.863120568566631 AND nrev = 1.0 AND rtime = 0.0591898148148148 AND hcmt = 0.0 AND ndev = 1.0 AND age = 2.031180555555556 AND app = 1.0 AND asexp = 27.0 AND rsexp = 27.0 AND asawr = 0.0295358649789029 THEN defect = True,True,IF la != 7.0 THEN defect != True,IF la != 7.0 THEN defect != True,True
qt,IF la = 7.0 AND ld = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.863120568566631 AND nrev = 1.0 AND rtime = 0.0591898148148148 AND hcmt = 0.0 AND ndev = 1.0 AND age = 2.031180555555556 AND app = 1.0 AND asexp = 27.0 AND rsexp = 27.0 AND asawr = 0.0295358649789029 THEN defect = True,IF la = 7.0 AND ld = 0.0 AND nd = 1.0 AND ns = 1.0 AND ent = 0.863120568566631 AND nrev = 1.0 AND rtime = 0.0591898148148148 AND hcmt = 0.0 AND ndev = 1.0 AND age = 2.031180555555556 AND app = 1.0 AND asexp = 27.0 AND rsexp = 27.0 AND asawr = 0.0295358649789029 THEN defect = True,True,IF la != 7.0 THEN defect != True,IF la != 7.0 THEN defect != True,True
qt,IF la = 13.0 AND ld = 26.0 AND ent = 0.967438614394136 AND nrev = 1.0 AND hcmt = 1.0 AND ndev = 27.0 AND app = 1.0 AND rsexp = 341.0 AND asawr = 0.0074626865671641 THEN defect = False,IF la = 13.0 AND ld = 26.0 AND ent = 0.967438614394136 AND nrev = 1.0 AND hcmt = 1.0 AND ndev = 27.0 AND app = 1.0 AND rsexp = 341.0 AND asawr = 0.0074626865671641 THEN defect = False,True,IF nrev != 1.0 THEN defect != False,IF nrev != 1.0 THEN defect != False,True
qt,IF la = 13.0 AND ld = 26.0 AND ent = 0.967438614394136 AND nrev = 1.0 AND hcmt = 1.0 AND ndev = 27.0 AND app = 1.0 AND rsexp = 341.0 AND asawr = 0.0074626865671641 THEN defect = False,IF la = 13.0 AND ld = 26.0 AND ent = 0.967438614394136 AND nrev = 1.0 AND hcmt = 1.0 AND ndev = 27.0 AND app = 1.0 AND rsexp = 341.0 AND asawr = 0.0074626865671641 THEN defect = False,True,IF nrev != 1.0 THEN defect != False,IF nrev != 1.0 THEN defect != False,True
qt,IF la = 14.0 AND ld = 14.0 AND ent = 0.5970948432879916 AND nrev = 2.0 AND hcmt = 2.0 AND ndev = 1.0 AND app = 1.0 AND rsexp = 627.0 THEN defect = False,IF la = 14.0 AND ld = 14.0 AND ent = 0.5970948432879916 AND nrev = 2.0 AND hcmt = 2.0 AND ndev = 1.0 AND app = 1.0 AND rsexp = 627.0 THEN defect = False,True,IF nrev != 2.0 THEN defect != False,IF nrev != 2.0 THEN defect != False,True
qt,IF la = 14.0 AND ld = 14.0 AND ent = 0.5970948432879916 AND nrev = 2.0 AND hcmt = 2.0 AND ndev = 1.0 AND app = 1.0 AND rsexp = 627.0 THEN defect = False,IF la = 14.0 AND ld = 14.0 AND ent = 0.5970948432879916 AND nrev = 2.0 AND hcmt = 2.0 AND ndev = 1.0 AND app = 1.0 AND rsexp = 627.0 THEN defect = False,True,IF nrev != 2.0 THEN defect != False,IF nrev != 2.0 THEN defect != False,True
qt,IF la = 14.0 AND ent = 0.9772170014624824 AND nrev = 3.0 AND hcmt = 4.0 AND ndev = 1.0 AND age = 29.749933449074074 AND app = 2.0 THEN defect = False,IF la = 14.0 AND ent = 0.9772170014624824 AND nrev = 3.0 AND hcmt = 4.0 AND ndev = 1.0 AND age = 29.749933449074074 AND app = 2.0 THEN defect = False,True,IF nrev != 3.0 AND rsexp != 252.0 THEN defect != False,IF nrev != 3.0 AND rsexp != 252.0 THEN defect != False,True
qt,IF la = 14.0 AND ent = 0.9772170014624824 AND nrev = 3.0 AND hcmt = 4.0 AND ndev = 1.0 AND age = 29.749933449074074 AND app = 2.0 THEN defect = False,IF la = 14.0 AND ent = 0.9772170014624824 AND nrev = 3.0 AND hcmt = 4.0 AND ndev = 1.0 AND age = 29.749933449074074 AND app = 2.0 THEN defect = False,True,IF nrev != 3.0 AND rsexp != 252.0 THEN defect != False,IF nrev != 3.0 AND rsexp != 252.0 THEN defect != False,True
qt,IF ent = 0.9808340377961404 AND nrev = 2.0 AND hcmt = 2.0 AND age = 51.96247299382716 AND app = 2.0 AND asexp = 2404.0 AND rsexp = 3516.0 AND rsawr = 0.1780939842009317 THEN defect = False,IF ent = 0.9808340377961404 AND nrev = 2.0 AND hcmt = 2.0 AND age = 51.96247299382716 AND app = 2.0 AND asexp = 2404.0 AND rsexp = 3516.0 AND rsawr = 0.1780939842009317 THEN defect = False,True,IF ent != 0.9808340377961404 THEN defect != False,IF ent != 0.9808340377961404 THEN defect != False,True
qt,IF ent = 0.9808340377961404 AND nrev = 2.0 AND hcmt = 2.0 AND age = 51.96247299382716 AND app = 2.0 AND asexp = 2404.0 AND rsexp = 3516.0 AND rsawr = 0.1780939842009317 THEN defect = False,IF ent = 0.9808340377961404 AND nrev = 2.0 AND hcmt = 2.0 AND age = 51.96247299382716 AND app = 2.0 AND asexp = 2404.0 AND rsexp = 3516.0 AND rsawr = 0.1780939842009317 THEN defect = False,True,IF ent != 0.9808340377961404 THEN defect != False,IF ent != 0.9808340377961404 THEN defect != False,True
qt,IF la = 21.0 AND nd = 2.0 AND ns = 2.0 AND ent = 0.5916727785823275 AND nrev = 2.0 AND ndev = 8.0 AND app = 1.0 AND asexp = 675.0 AND rsexp = 69.0 AND asawr = 0.0298165137614678 AND rsawr = 0.0030875088214537 THEN defect = False,IF la = 21.0 AND nd = 2.0 AND ns = 2.0 AND ent = 0.5916727785823275 AND nrev = 2.0 AND ndev = 8.0 AND app = 1.0 AND asexp = 675.0 AND rsexp = 69.0 AND asawr = 0.0298165137614678 AND rsawr = 0.0030875088214537 THEN defect = False,True,IF nrev != 2.0 THEN defect != False,IF nrev != 2.0 THEN defect != False,True
qt,IF la = 21.0 AND nd = 2.0 AND ns = 2.0 AND ent = 0.5916727785823275 AND nrev = 2.0 AND ndev = 8.0 AND app = 1.0 AND asexp = 675.0 AND rsexp = 69.0 AND asawr = 0.0298165137614678 AND rsawr = 0.0030875088214537 THEN defect = False,IF la = 21.0 AND nd = 2.0 AND ns = 2.0 AND ent = 0.5916727785823275 AND nrev = 2.0 AND ndev = 8.0 AND app = 1.0 AND asexp = 675.0 AND rsexp = 69.0 AND asawr = 0.0298165137614678 AND rsawr = 0.0030875088214537 THEN defect = False,True,IF nrev != 2.0 THEN defect != False,IF nrev != 2.0 THEN defect != False,True
qt,IF la = 4.0 AND ent = 0.0 AND nrev = 2.0 AND hcmt = 2.0 AND ndev = 28.0 AND app = 1.0 AND asawr = 5.054334091483447e-05 AND rsawr = 0.0351276219358099 THEN defect = False,IF la = 4.0 AND ent = 0.0 AND nrev = 2.0 AND hcmt = 2.0 AND ndev = 28.0 AND app = 1.0 AND asawr = 5.054334091483447e-05 AND rsawr = 0.0351276219358099 THEN defect = False,True,IF nrev != 2.0 THEN defect != False,IF nrev != 2.0 THEN defect != False,True
qt,IF la = 4.0 AND ent = 0.0 AND nrev = 2.0 AND hcmt = 2.0 AND ndev = 28.0 AND app = 1.0 AND asawr = 5.054334091483447e-05 AND rsawr = 0.0351276219358099 THEN defect = False,IF la = 4.0 AND ent = 0.0 AND nrev = 2.0 AND hcmt = 2.0 AND ndev = 28.0 AND app = 1.0 AND asawr = 5.054334091483447e-05 AND rsawr = 0.0351276219358099 THEN defect = False,True,IF nrev != 2.0 THEN defect != False,IF nrev != 2.0 THEN defect != False,True
qt,IF la = 2.0 AND ent = 0.0 AND nrev = 2.0 AND hcmt = 4.0 AND ndev = 1.0 AND age = 225.8111111111111 AND app = 2.0 THEN defect = False,IF la = 2.0 AND ent = 0.0 AND nrev = 2.0 AND hcmt = 4.0 AND ndev = 1.0 AND age = 225.8111111111111 AND app = 2.0 THEN defect = False,True,IF nrev != 2.0 THEN defect != False,IF nrev != 2.0 THEN defect != False,True
qt,IF la = 2.0 AND ent = 0.0 AND nrev = 2.0 AND hcmt = 4.0 AND ndev = 1.0 AND age = 225.8111111111111 AND app = 2.0 THEN defect = False,IF la = 2.0 AND ent = 0.0 AND nrev = 2.0 AND hcmt = 4.0 AND ndev = 1.0 AND age = 225.8111111111111 AND app = 2.0 THEN defect = False,True,IF nrev != 2.0 THEN defect != False,IF nrev != 2.0 THEN defect != False,True
qt,IF la = 4.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 4.317083333333334 AND hcmt = 1.0 AND ndev = 1.0 AND age = 29.97111111111111 AND asawr = 0.0552726183343319 AND rsawr = 0.0140802875973636 THEN defect = False,IF la = 4.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 4.317083333333334 AND hcmt = 1.0 AND ndev = 1.0 AND age = 29.97111111111111 AND asawr = 0.0552726183343319 AND rsawr = 0.0140802875973636 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 4.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 4.317083333333334 AND hcmt = 1.0 AND ndev = 1.0 AND age = 29.97111111111111 AND asawr = 0.0552726183343319 AND rsawr = 0.0140802875973636 THEN defect = False,IF la = 4.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 4.317083333333334 AND hcmt = 1.0 AND ndev = 1.0 AND age = 29.97111111111111 AND asawr = 0.0552726183343319 AND rsawr = 0.0140802875973636 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 29.0 AND ns = 2.0 AND ent = 0.6918663112232416 AND nrev = 3.0 AND rtime = 7.026701388888889 AND hcmt = 7.0 AND ndev = 45.0 AND age = 0.9511111111111112 AND app = 4.0 AND asexp = 676.0 AND rsexp = 2186.0 THEN defect = False,IF la = 29.0 AND ns = 2.0 AND ent = 0.6918663112232416 AND nrev = 3.0 AND rtime = 7.026701388888889 AND hcmt = 7.0 AND ndev = 45.0 AND age = 0.9511111111111112 AND app = 4.0 AND asexp = 676.0 AND rsexp = 2186.0 THEN defect = False,True,IF nrev != 3.0 THEN defect != False,IF nrev != 3.0 THEN defect != False,True
qt,IF la = 29.0 AND ns = 2.0 AND ent = 0.6918663112232416 AND nrev = 3.0 AND rtime = 7.026701388888889 AND hcmt = 7.0 AND ndev = 45.0 AND age = 0.9511111111111112 AND app = 4.0 AND asexp = 676.0 AND rsexp = 2186.0 THEN defect = False,IF la = 29.0 AND ns = 2.0 AND ent = 0.6918663112232416 AND nrev = 3.0 AND rtime = 7.026701388888889 AND hcmt = 7.0 AND ndev = 45.0 AND age = 0.9511111111111112 AND app = 4.0 AND asexp = 676.0 AND rsexp = 2186.0 THEN defect = False,True,IF nrev != 3.0 THEN defect != False,IF nrev != 3.0 THEN defect != False,True
qt,IF la = 2.0 AND ld = 2.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 3.646076388888889 AND hcmt = 1.0 AND ndev = 1.0 AND app = 1.0 AND rsexp = 635.0 THEN defect = False,IF la = 2.0 AND ld = 2.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 3.646076388888889 AND hcmt = 1.0 AND ndev = 1.0 AND app = 1.0 AND rsexp = 635.0 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 2.0 AND ld = 2.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 3.646076388888889 AND hcmt = 1.0 AND ndev = 1.0 AND app = 1.0 AND rsexp = 635.0 THEN defect = False,IF la = 2.0 AND ld = 2.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 3.646076388888889 AND hcmt = 1.0 AND ndev = 1.0 AND app = 1.0 AND rsexp = 635.0 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 2.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 3.2888657407407407 AND hcmt = 2.0 AND ndev = 41.0 AND app = 1.0 AND asexp = 2408.0 AND asawr = 0.1215745647236941 THEN defect = False,IF la = 2.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 3.2888657407407407 AND hcmt = 2.0 AND ndev = 41.0 AND app = 1.0 AND asexp = 2408.0 AND asawr = 0.1215745647236941 THEN defect = False,True,IF nrev != 1.0 THEN defect != False,IF nrev != 1.0 THEN defect != False,True
qt,IF la = 2.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 3.2888657407407407 AND hcmt = 2.0 AND ndev = 41.0 AND app = 1.0 AND asexp = 2408.0 AND asawr = 0.1215745647236941 THEN defect = False,IF la = 2.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 3.2888657407407407 AND hcmt = 2.0 AND ndev = 41.0 AND app = 1.0 AND asexp = 2408.0 AND asawr = 0.1215745647236941 THEN defect = False,True,IF nrev != 1.0 THEN defect != False,IF nrev != 1.0 THEN defect != False,True
qt,IF la = 42.0 AND ld = 42.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 2.339282407407408 AND hcmt = 2.0 AND ndev = 17.0 AND app = 1.0 AND asexp = 362.0 THEN defect = False,IF la = 42.0 AND ld = 42.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 2.339282407407408 AND hcmt = 2.0 AND ndev = 17.0 AND app = 1.0 AND asexp = 362.0 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 42.0 AND ld = 42.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 2.339282407407408 AND hcmt = 2.0 AND ndev = 17.0 AND app = 1.0 AND asexp = 362.0 THEN defect = False,IF la = 42.0 AND ld = 42.0 AND ent = 0.0 AND nrev = 2.0 AND rtime = 2.339282407407408 AND hcmt = 2.0 AND ndev = 17.0 AND app = 1.0 AND asexp = 362.0 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 2.0 AND ld = 7.0 AND ent = 0.0 AND nrev = 1.0 AND hcmt = 5.0 AND ndev = 3.0 AND app = 2.0 AND asexp = 363.0 AND asawr = 0.0183578777486382 THEN defect = False,IF la = 2.0 AND ld = 7.0 AND ent = 0.0 AND nrev = 1.0 AND hcmt = 5.0 AND ndev = 3.0 AND app = 2.0 AND asexp = 363.0 AND asawr = 0.0183578777486382 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 2.0 AND ld = 7.0 AND ent = 0.0 AND nrev = 1.0 AND hcmt = 5.0 AND ndev = 3.0 AND app = 2.0 AND asexp = 363.0 AND asawr = 0.0183578777486382 THEN defect = False,IF la = 2.0 AND ld = 7.0 AND ent = 0.0 AND nrev = 1.0 AND hcmt = 5.0 AND ndev = 3.0 AND app = 2.0 AND asexp = 363.0 AND asawr = 0.0183578777486382 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 2244.0 AND ld = 1775.0 AND nd = 18.0 AND ns = 2.0 AND ent = 0.7764490639934393 AND nrev = 6.0 AND rtime = 5.865497685185185 AND hcmt = 9.0 AND self = 0.0 AND ndev = 10.0 AND age = 6.365523110711789 AND asexp = 114.0 AND rsexp = 2449.0 AND asawr = 0.0057987091569181 AND rsawr = 0.1235377168212989 THEN defect = True,IF la = 2244.0 AND ld = 1775.0 AND nd = 18.0 AND ns = 2.0 AND ent = 0.7764490639934393 AND nrev = 6.0 AND rtime = 5.865497685185185 AND hcmt = 9.0 AND self = 0.0 AND ndev = 10.0 AND age = 6.365523110711789 AND asexp = 114.0 AND rsexp = 2449.0 AND asawr = 0.0057987091569181 AND rsawr = 0.1235377168212989 THEN defect = True,True,IF la != 2244.0 THEN defect != True,IF la != 2244.0 THEN defect != True,True
qt,IF la = 2244.0 AND ld = 1775.0 AND nd = 18.0 AND ns = 2.0 AND ent = 0.7764490639934393 AND nrev = 6.0 AND rtime = 5.865497685185185 AND hcmt = 9.0 AND self = 0.0 AND ndev = 10.0 AND age = 6.365523110711789 AND asexp = 114.0 AND rsexp = 2449.0 AND asawr = 0.0057987091569181 AND rsawr = 0.1235377168212989 THEN defect = True,IF la = 2244.0 AND ld = 1775.0 AND nd = 18.0 AND ns = 2.0 AND ent = 0.7764490639934393 AND nrev = 6.0 AND rtime = 5.865497685185185 AND hcmt = 9.0 AND self = 0.0 AND ndev = 10.0 AND age = 6.365523110711789 AND asexp = 114.0 AND rsexp = 2449.0 AND asawr = 0.0057987091569181 AND rsawr = 0.1235377168212989 THEN defect = True,True,IF la != 2244.0 THEN defect != True,IF la != 2244.0 THEN defect != True,True
qt,IF la = 1329.0 AND ns = 1.0 AND nrev = 8.0 AND rtime = 35.36118055555556 AND hcmt = 1.0 AND self = 1.0 AND ndev = 29.0 AND age = 16.091059670781892 AND app = 1.0 AND asexp = 323.0 AND rsexp = 323.0 AND asawr = 0.0163322915616493 AND rsawr = 0.0163322915616493 THEN defect = False,IF la = 1329.0 AND ns = 1.0 AND nrev = 8.0 AND rtime = 35.36118055555556 AND hcmt = 1.0 AND self = 1.0 AND ndev = 29.0 AND age = 16.091059670781892 AND app = 1.0 AND asexp = 323.0 AND rsexp = 323.0 AND asawr = 0.0163322915616493 AND rsawr = 0.0163322915616493 THEN defect = False,True,IF nrev != 8.0 THEN defect != False,IF nrev != 8.0 THEN defect != False,True
qt,IF la = 1329.0 AND ns = 1.0 AND nrev = 8.0 AND rtime = 35.36118055555556 AND hcmt = 1.0 AND self = 1.0 AND ndev = 29.0 AND age = 16.091059670781892 AND app = 1.0 AND asexp = 323.0 AND rsexp = 323.0 AND asawr = 0.0163322915616493 AND rsawr = 0.0163322915616493 THEN defect = False,IF la = 1329.0 AND ns = 1.0 AND nrev = 8.0 AND rtime = 35.36118055555556 AND hcmt = 1.0 AND self = 1.0 AND ndev = 29.0 AND age = 16.091059670781892 AND app = 1.0 AND asexp = 323.0 AND rsexp = 323.0 AND asawr = 0.0163322915616493 AND rsawr = 0.0163322915616493 THEN defect = False,True,IF nrev != 8.0 THEN defect != False,IF nrev != 8.0 THEN defect != False,True
qt,IF ent = 0.0 AND nrev = 1.0 AND rtime = 1.200798611111111 AND hcmt = 2.0 AND ndev = 31.0 AND age = 9.468402777777778 AND app = 2.0 AND asexp = 568.0 AND rsexp = 1142.0 AND rsawr = 0.0575992743398508 THEN defect = False,IF ent = 0.0 AND nrev = 1.0 AND rtime = 1.200798611111111 AND hcmt = 2.0 AND ndev = 31.0 AND age = 9.468402777777778 AND app = 2.0 AND asexp = 568.0 AND rsexp = 1142.0 AND rsawr = 0.0575992743398508 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF ent = 0.0 AND nrev = 1.0 AND rtime = 1.200798611111111 AND hcmt = 2.0 AND ndev = 31.0 AND age = 9.468402777777778 AND app = 2.0 AND asexp = 568.0 AND rsexp = 1142.0 AND rsawr = 0.0575992743398508 THEN defect = False,IF ent = 0.0 AND nrev = 1.0 AND rtime = 1.200798611111111 AND hcmt = 2.0 AND ndev = 31.0 AND age = 9.468402777777778 AND app = 2.0 AND asexp = 568.0 AND rsexp = 1142.0 AND rsawr = 0.0575992743398508 THEN defect = False,True,IF ent != 0.0 THEN defect != False,IF ent != 0.0 THEN defect != False,True
qt,IF la = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.3996412037037036 AND hcmt = 1.0 AND ndev = 13.0 AND app = 1.0 AND asawr = 0.0060453400503778 THEN defect = False,IF la = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.3996412037037036 AND hcmt = 1.0 AND ndev = 13.0 AND app = 1.0 AND asawr = 0.0060453400503778 THEN defect = False,True,IF nrev != 1.0 THEN defect != False,IF nrev != 1.0 THEN defect != False,True
qt,IF la = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.3996412037037036 AND hcmt = 1.0 AND ndev = 13.0 AND app = 1.0 AND asawr = 0.0060453400503778 THEN defect = False,IF la = 1.0 AND ent = 0.0 AND nrev = 1.0 AND rtime = 1.3996412037037036 AND hcmt = 1.0 AND ndev = 13.0 AND app = 1.0 AND asawr = 0.0060453400503778 THEN defect = False,True,IF nrev != 1.0 THEN defect != False,IF nrev != 1.0 THEN defect != False,True
qt,IF la = 195.0 AND ld = 59.0 AND ns = 1.0 AND ent = 0.7463443811734827 AND nrev = 6.0 AND rtime = 4.993703703703704 AND hcmt = 1.0 AND ndev = 29.0 AND age = 0.8508015046296297 AND app = 1.0 AND asexp = 1880.0 AND rsexp = 3137.0 AND asawr = 0.0946843853820598 AND rsawr = 0.1579583207490184 THEN defect = False,IF la = 195.0 AND ld = 59.0 AND ns = 1.0 AND ent = 0.7463443811734827 AND nrev = 6.0 AND rtime = 4.993703703703704 AND hcmt = 1.0 AND ndev = 29.0 AND age = 0.8508015046296297 AND app = 1.0 AND asexp = 1880.0 AND rsexp = 3137.0 AND asawr = 0.0946843853820598 AND rsawr = 0.1579583207490184 THEN defect = False,True,IF la != 195.0 THEN defect != False,IF la != 195.0 THEN defect != False,True
qt,IF la = 195.0 AND ld = 59.0 AND ns = 1.0 AND ent = 0.7463443811734827 AND nrev = 6.0 AND rtime = 4.993703703703704 AND hcmt = 1.0 AND ndev = 29.0 AND age = 0.8508015046296297 AND app = 1.0 AND asexp = 1880.0 AND rsexp = 3137.0 AND asawr = 0.0946843853820598 AND rsawr = 0.1579583207490184 THEN defect = False,IF la = 195.0 AND ld = 59.0 AND ns = 1.0 AND ent = 0.7463443811734827 AND nrev = 6.0 AND rtime = 4.993703703703704 AND hcmt = 1.0 AND ndev = 29.0 AND age = 0.8508015046296297 AND app = 1.0 AND asexp = 1880.0 AND rsexp = 3137.0 AND asawr = 0.0946843853820598 AND rsawr = 0.1579583207490184 THEN defect = False,True,IF la != 195.0 THEN defect != False,IF la != 195.0 THEN defect != False,True
