dataset,predrule0,predimprt0,predrule1,predimprt1,same
openstack,IF nd > 3.00 AND nrev > 4.00 AND rrexp > 1213.00 THEN defect = True,[1],IF la > 58.00 AND nrev > 4.00 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF nrev <= 2.00 AND age > 9.98 THEN defect = False,[1],IF nrev <= 2.00 AND age > 9.98 THEN defect = False,[1],True
openstack,IF la > 58.00 AND nrev > 4.00 AND ndev > 44.00 THEN defect = True,[1],IF nd > 3.00 AND ns <= 1.00 AND nrev > 4.00 AND app <= 2.00 THEN defect = True,[1],False
openstack,IF la > 17.00 AND nd > 3.00 AND nrev > 2.00 AND age <= 9.98 AND app <= 2.00 AND rrexp > 703.50 THEN defect = True,[1],IF la > 17.00 AND nd > 3.00 AND nrev > 2.00 AND age <= 9.98 AND app <= 2.00 AND rrexp > 703.50 THEN defect = True,[1],True
openstack,IF nrev <= 2.00 AND app > 3.00 THEN defect = False,[1],IF nrev <= 2.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF self <= 0.00 AND nd > 1.00 AND ns <= 1.00 AND ent > 0.86 AND nrev > 2.00 AND la > 4.00 AND 0.43 < rsawr <= 0.63 AND 7.00 < ndev <= 44.00 AND rrexp > 1213.00 AND 0.01 < asawr <= 0.19 THEN defect = True,[1],IF la > 4.00 AND nd > 1.00 AND ns <= 1.00 AND ent > 0.63 AND nrev > 2.00 AND rrexp > 1213.00 AND asawr <= 0.19 AND rsawr > 0.29 THEN defect = True,[1],False
openstack,IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],True
openstack,IF la > 58.00 AND nd > 2.00 AND nrev > 4.00 AND rsawr <= 0.63 THEN defect = True,[1],IF la > 58.00 AND nrev > 4.00 AND age <= 9.98 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF nd > 1.00 AND ns <= 1.00 AND ent > 0.63 AND nrev > 4.00 AND self <= 0.00 AND ndev > 18.00 AND la > 4.00 AND rrexp > 703.50 AND 0.05 < asawr <= 0.19 AND rsawr <= 0.43 THEN defect = True,[1],IF ent > 0.63 AND nrev > 4.00 AND ndev > 18.00 AND rrexp > 703.50 AND asawr <= 0.19 AND rsawr <= 0.63 THEN defect = True,[1],False
openstack,IF nrev > 4.00 AND ndev > 44.00 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],IF nrev > 4.00 AND ndev > 44.00 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],True
openstack,IF nd > 1.00 AND ns <= 1.00 AND nrev > 2.00 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],IF nd > 1.00 AND ns <= 1.00 AND nrev > 2.00 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],True
openstack,IF la <= 4.00 AND nrev <= 2.00 AND rtime > 8.36 THEN defect = False,[1],IF la <= 4.00 AND nrev <= 2.00 THEN defect = False,[1],False
openstack,IF la <= 17.00 AND ns > 1.00 THEN defect = False,[1],IF la <= 17.00 AND rrexp <= 703.50 THEN defect = False,[1],False
openstack,IF nd <= 3.00 AND rtime > 0.19 AND age > 0.66 AND app > 3.00 AND rrexp <= 1213.00 THEN defect = False,[1],IF rtime > 0.19 AND ndev <= 18.00 AND age > 0.66 AND app > 3.00 AND rrexp <= 1213.00 THEN defect = False,[1],False
openstack,IF nrev > 4.00 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],IF nrev > 4.00 AND age <= 9.98 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF la > 58.00 AND nrev > 4.00 AND age <= 9.98 AND app <= 2.00 THEN defect = True,[1],IF la > 58.00 AND nrev > 4.00 AND app <= 2.00 AND rrexp > 703.50 THEN defect = True,[1],False
openstack,IF la > 17.00 AND nd > 2.00 AND ns <= 1.00 AND 0.00 < ent <= 0.86 AND nrev > 4.00 AND age <= 9.98 AND 0.05 < asawr <= 0.19 AND ndev > 7.00 AND rsawr <= 0.43 THEN defect = True,[1],IF nd > 2.00 AND ns <= 1.00 AND ent > 0.63 AND nrev > 4.00 AND age <= 9.98 AND asawr <= 0.19 AND rsawr <= 0.63 THEN defect = True,[1],False
openstack,IF la > 17.00 AND nrev > 4.00 AND ndev > 44.00 AND age <= 2.98 AND app <= 3.00 THEN defect = True,[1],IF nd > 3.00 AND ent > 0.86 AND nrev > 4.00 AND age <= 2.98 AND app <= 3.00 THEN defect = True,[1],False
openstack,IF nrev > 4.00 AND ndev > 44.00 AND app <= 2.00 THEN defect = True,[1],IF la > 58.00 AND nrev > 4.00 AND age <= 9.98 AND app <= 2.00 THEN defect = True,[1],False
openstack,IF la > 58.00 AND nrev > 4.00 AND app <= 2.00 AND rrexp > 703.50 THEN defect = True,[1],IF nd > 1.00 AND nrev > 4.00 AND app <= 2.00 AND rrexp > 703.50 THEN defect = True,[1],False
openstack,IF ent > 0.86 AND nrev > 4.00 AND age <= 2.98 AND app <= 2.00 THEN defect = True,[1],IF la > 58.00 AND nrev > 4.00 AND age <= 2.98 AND app <= 3.00 THEN defect = True,[1],False
openstack,IF nd > 3.00 AND ns <= 1.00 AND nrev > 4.00 AND app <= 2.00 THEN defect = True,[1],IF nrev > 4.00 AND ndev > 44.00 AND app <= 2.00 THEN defect = True,[1],False
openstack,IF la > 58.00 AND nrev > 4.00 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],IF nrev > 4.00 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF nrev > 4.00 AND rtime <= 8.36 AND age <= 9.98 AND rrexp > 1213.00 AND asawr <= 0.05 THEN defect = True,[1],IF nrev > 4.00 AND rtime <= 8.36 AND age <= 9.98 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF la > 58.00 AND nrev > 4.00 AND age <= 2.98 THEN defect = True,[1],IF la > 58.00 AND nrev > 4.00 AND ndev > 44.00 AND age <= 2.98 AND app <= 3.00 THEN defect = True,[1],False
openstack,IF la > 58.00 AND ns <= 1.00 AND nrev > 4.00 AND age <= 2.98 THEN defect = True,[1],IF la > 58.00 AND nrev > 4.00 AND age <= 2.98 AND rsawr > 0.29 THEN defect = True,[1],False
openstack,IF la > 58.00 AND nrev > 4.00 AND rrexp > 1213.00 THEN defect = True,[1],IF nrev > 4.00 AND age <= 2.98 AND app <= 2.00 AND rrexp > 703.50 THEN defect = True,[1],False
openstack,IF nrev > 4.00 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],IF nrev > 4.00 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],True
openstack,IF la > 58.00 AND nrev > 4.00 AND rrexp > 703.50 THEN defect = True,[1],IF nrev > 4.00 AND age <= 9.98 AND app <= 3.00 AND rrexp > 703.50 THEN defect = True,[1],False
openstack,IF la > 58.00 AND nrev > 4.00 AND age <= 0.66 AND rrexp > 703.50 THEN defect = True,[1],IF la > 58.00 AND nrev > 4.00 AND age <= 2.98 THEN defect = True,[1],False
openstack,IF la > 4.00 AND nrev > 2.00 AND age <= 0.66 AND rrexp > 1213.00 AND rsawr <= 0.63 AND ndev <= 44.00 THEN defect = True,[1],IF la > 4.00 AND nrev > 2.00 AND ndev <= 44.00 AND age <= 0.66 AND rrexp > 1213.00 AND asawr <= 0.19 THEN defect = True,[1],False
openstack,IF nrev <= 2.00 AND rtime > 0.19 AND app > 2.00 AND rrexp <= 1213.00 THEN defect = False,[1],IF nrev <= 2.00 AND app > 2.00 AND rrexp <= 1213.00 THEN defect = False,[1],False
openstack,IF nrev <= 1.00 AND rtime <= 8.36 AND rsawr <= 0.43 THEN defect = False,[1],IF nrev <= 1.00 AND rrexp <= 1213.00 AND asawr <= 0.01 THEN defect = False,[1],False
openstack,IF nrev <= 1.00 AND app > 3.00 THEN defect = False,[1],IF la <= 58.00 AND nrev <= 1.00 THEN defect = False,[1],False
openstack,IF nrev <= 2.00 AND age > 9.98 THEN defect = False,[1],IF la <= 58.00 AND nrev <= 2.00 AND age > 9.98 THEN defect = False,[1],False
openstack,IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],True
openstack,IF la > 17.00 AND nrev > 4.00 AND age <= 9.98 AND rrexp > 1213.00 THEN defect = True,[1],IF nrev > 4.00 AND ndev > 44.00 AND age <= 9.98 AND rrexp > 1213.00 AND rsawr <= 0.29 THEN defect = True,[1],False
openstack,IF nd > 2.00 AND nrev > 4.00 AND app <= 2.00 AND rrexp > 703.50 THEN defect = True,[1],IF nrev > 4.00 AND age <= 2.98 AND app <= 2.00 AND rrexp > 703.50 THEN defect = True,[1],False
openstack,IF la <= 4.00 AND app > 3.00 THEN defect = False,[1],IF la <= 4.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF nrev <= 2.00 AND age > 9.98 THEN defect = False,[1],IF nrev <= 2.00 AND age > 9.98 THEN defect = False,[1],True
openstack,IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],True
openstack,IF la <= 4.00 AND nrev <= 4.00 AND rsawr <= 0.43 THEN defect = False,[1],IF la <= 4.00 AND nrev <= 4.00 AND rsawr <= 0.43 THEN defect = False,[1],True
openstack,IF la <= 4.00 AND age > 9.98 THEN defect = False,[1],IF la <= 4.00 AND age > 9.98 THEN defect = False,[1],True
openstack,IF nrev <= 2.00 AND app > 3.00 THEN defect = False,[1],IF nrev <= 2.00 AND age > 9.98 THEN defect = False,[1],False
openstack,IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],True
openstack,IF nrev > 4.00 AND rtime <= 2.06 AND age <= 9.98 AND rrexp > 1213.00 THEN defect = True,[1],IF nrev > 4.00 AND rtime <= 2.06 AND ndev > 44.00 AND age <= 9.98 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF ent > 0.63 AND nrev > 1.00 AND age <= 2.98 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],IF ns <= 1.00 AND ent > 0.63 AND nrev > 1.00 AND age <= 2.98 AND app <= 3.00 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF la <= 17.00 AND app > 3.00 THEN defect = False,[1],IF la <= 17.00 AND app > 3.00 THEN defect = False,[1],True
openstack,IF la <= 17.00 AND app > 3.00 THEN defect = False,[1],IF nrev <= 4.00 AND app > 3.00 THEN defect = False,[1],False
openstack,IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],False
openstack,IF la > 4.00 AND nd > 1.00 AND ns <= 1.00 AND ent > 0.63 AND age <= 2.98 AND rrexp > 1213.00 AND asawr <= 0.19 AND rsawr > 0.29 THEN defect = True,[1],IF la > 4.00 AND ns <= 1.00 AND asawr <= 0.19 AND ent > 0.63 AND nd > 1.00 AND age <= 2.98 AND rrexp > 1213.00 AND rtime > 2.06 THEN defect = True,[1],False
openstack,IF nrev <= 1.00 AND age > 9.98 THEN defect = False,[1],IF nd <= 1.00 AND nrev <= 1.00 THEN defect = False,[1],False
openstack,IF la > 58.00 AND nd > 3.00 AND ns <= 1.00 AND nrev > 4.00 AND app <= 2.00 THEN defect = True,[1],IF la > 58.00 AND nd > 3.00 AND ns <= 1.00 AND nrev > 4.00 AND app <= 2.00 THEN defect = True,[1],True
openstack,IF nrev <= 4.00 AND age > 9.98 THEN defect = False,[1],IF ns > 1.00 AND nrev <= 4.00 THEN defect = False,[1],False
openstack,IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],True
openstack,IF ent <= 0.00 AND nrev <= 1.00 THEN defect = False,[1],IF la <= 4.00 AND nrev <= 2.00 THEN defect = False,[1],False
openstack,IF nrev > 4.00 AND ndev > 44.00 AND app <= 2.00 THEN defect = True,[1],IF nrev > 4.00 AND app <= 2.00 AND rrexp > 1213.00 THEN defect = True,[1],False
openstack,IF ent <= 0.00 AND age > 9.98 THEN defect = False,[1],IF ent <= 0.00 AND app > 3.00 THEN defect = False,[1],False
openstack,IF ns > 1.00 AND nrev <= 1.00 AND age > 2.98 THEN defect = False,[1],IF nrev <= 1.00 AND rtime > 0.19 AND rrexp <= 1213.00 THEN defect = False,[1],False
openstack,IF la > 58.00 AND nd > 3.00 AND nrev > 4.00 AND rrexp > 703.50 THEN defect = True,[1],IF nrev > 4.00 AND age <= 2.98 AND app <= 2.00 AND rrexp > 703.50 THEN defect = True,[1],False
qt,IF ndev <= 11.00 AND age > 17.14 AND rsexp > 612.00 THEN defect = False,[1],IF ndev <= 11.00 AND age > 17.14 AND asawr > 0.06 THEN defect = False,[1],False
qt,IF ndev > 11.00 AND age <= 4.51 AND rsexp <= 612.00 THEN defect = True,[1],IF ndev > 11.00 AND age <= 4.51 AND rsawr <= 0.07 THEN defect = True,[1],False
qt,IF ent <= 0.00 AND rtime <= 1.08 AND hcmt <= 2.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 2.00 AND app <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND app <= 2.00 AND asawr <= 0.06 AND hcmt > 2.00 AND ndev > 11.00 AND rsawr <= 0.07 AND asexp <= 212.25 AND rtime <= 1.08 AND ent > 0.00 AND self <= 0.00 THEN defect = True,[1],IF la > 31.00 AND rsawr <= 0.07 AND ndev > 5.00 AND nrev > 2.00 AND asexp <= 212.25 AND app <= 2.00 AND ent > 0.29 THEN defect = True,[1],False
qt,IF ent <= 0.81 AND nrev > 2.00 AND rsawr <= 0.13 AND ndev > 11.00 AND rtime > 0.19 AND hcmt > 2.00 AND asexp > 17.00 AND rsexp <= 235.00 AND asawr > 0.01 THEN defect = True,[1],IF ent <= 0.81 AND nrev > 2.00 AND ndev > 11.00 AND app <= 2.00 AND asexp <= 212.25 AND hcmt > 2.00 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF rtime <= 0.19 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],IF rtime <= 0.19 AND ndev <= 11.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF hcmt <= 1.00 AND age > 17.14 THEN defect = False,[1],IF rtime <= 0.19 AND age > 17.14 THEN defect = False,[1],False
qt,IF rtime <= 0.19 AND hcmt <= 2.00 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 1.00 AND app <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF hcmt <= 1.00 AND rsexp > 612.00 AND rsawr > 0.13 THEN defect = False,[1],IF ent <= 0.29 AND hcmt <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 0.48 AND app <= 1.00 THEN defect = True,[1],IF nrev > 2.00 AND age <= 0.48 AND app <= 1.00 THEN defect = True,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF rtime <= 0.19 AND ent <= 0.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND ns <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],IF nd <= 1.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF la > 2.00 AND ndev > 5.00 AND age <= 17.14 AND rsexp <= 235.00 THEN defect = True,[1],IF ndev > 5.00 AND age <= 17.14 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF ent <= 0.29 AND age > 17.14 THEN defect = False,[1],IF ent <= 0.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 17.14 AND rsawr <= 0.07 THEN defect = True,[1],IF nrev > 2.00 AND age <= 17.14 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF nrev <= 1.00 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],IF ent <= 0.29 AND hcmt <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev > 1.00 AND age <= 0.48 AND rsawr <= 0.07 THEN defect = True,[1],IF nrev > 1.00 AND age <= 0.48 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],IF rtime <= 1.08 AND age > 17.14 THEN defect = False,[1],False
qt,IF ent <= 0.29 AND hcmt <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 1.00 AND hcmt <= 2.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF ndev > 11.00 AND age <= 4.51 AND rsexp <= 235.00 THEN defect = True,[1],IF hcmt > 2.00 AND age <= 4.51 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF la <= 31.00 AND ld <= 14.00 AND ent <= 0.81 AND nrev <= 1.00 AND hcmt <= 1.00 AND rtime <= 0.19 AND ndev <= 2.00 AND self > 0.00 AND asawr <= 0.01 AND rsawr <= 0.13 THEN defect = False,[1],IF la <= 31.00 AND nrev <= 1.00 AND rtime <= 0.19 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF nrev > 1.00 AND age <= 4.51 AND rsawr <= 0.07 THEN defect = True,[1],IF hcmt > 5.00 AND age <= 4.51 AND rsawr <= 0.13 THEN defect = True,[1],False
qt,IF la <= 31.00 AND ld > 3.00 AND ns > 1.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],IF la <= 31.00 AND hcmt <= 1.00 AND ndev <= 5.00 AND app <= 1.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF la <= 31.00 AND rtime <= 0.19 AND nrev <= 1.00 AND hcmt <= 1.00 AND rsawr <= 0.13 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 AND ld <= 14.00 THEN defect = False,[1],IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asexp <= 17.00 AND asawr <= 0.01 AND rsawr <= 0.03 AND rtime <= 0.19 THEN defect = False,[1],False
qt,IF ndev > 11.00 AND age <= 0.48 AND rsawr <= 0.07 THEN defect = True,[1],IF ndev > 11.00 AND age <= 0.48 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF nrev <= 2.00 AND ndev <= 2.00 AND app <= 1.00 AND rsexp > 235.00 AND asawr <= 0.01 THEN defect = False,[1],IF nd <= 2.00 AND nrev <= 2.00 AND ndev <= 2.00 AND app <= 1.00 AND rsexp > 235.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],IF rtime <= 0.19 AND age > 17.14 THEN defect = False,[1],False
qt,IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev > 2.00 AND age <= 4.51 AND rsexp <= 612.00 THEN defect = True,[1],IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],False
qt,IF nrev > 1.00 AND age <= 4.51 AND rsawr <= 0.07 THEN defect = True,[1],IF nrev > 1.00 AND age <= 4.51 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF la <= 7.00 AND ld <= 14.00 AND ent <= 0.81 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.02 AND rsawr <= 0.13 THEN defect = False,[1],IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF ld <= 3.00 AND ndev <= 11.00 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],IF ld <= 14.00 AND ndev <= 11.00 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nd <= 2.00 AND hcmt <= 2.00 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 2.00 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF ndev > 11.00 AND age <= 0.48 AND rsawr <= 0.07 THEN defect = True,[1],IF ndev > 11.00 AND age <= 0.48 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF rtime <= 1.08 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 5.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF ndev > 11.00 AND age <= 0.48 AND rsawr <= 0.07 THEN defect = True,[1],IF ndev > 11.00 AND age <= 0.48 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF ndev > 5.00 AND age <= 4.51 AND rsexp <= 235.00 THEN defect = True,[1],IF ndev > 5.00 AND age <= 4.51 AND rsexp <= 235.00 THEN defect = True,[1],True
qt,IF rtime <= 0.19 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],IF nrev <= 1.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF rtime <= 0.19 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF ndev <= 5.00 AND age > 17.14 THEN defect = False,[1],IF rtime <= 0.19 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev <= 1.00 AND hcmt <= 2.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 2.00 AND rsexp > 612.00 AND rsawr > 0.13 THEN defect = False,[1],False
qt,IF nrev > 1.00 AND age <= 4.51 AND rsawr <= 0.07 THEN defect = True,[1],IF nrev > 1.00 AND age <= 4.51 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF nrev <= 2.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 5.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF la <= 2.00 AND ld <= 14.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND rsawr <= 0.13 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 AND ent <= 0.00 THEN defect = False,[1],IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND ndev <= 2.00 AND asawr <= 0.01 AND self > 0.00 THEN defect = False,[1],False
qt,IF nrev > 1.00 AND age <= 0.48 AND rsawr <= 0.07 THEN defect = True,[1],IF nrev > 1.00 AND age <= 0.48 AND rsawr <= 0.07 THEN defect = True,[1],True
qt,IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],IF nrev > 2.00 AND age <= 0.48 AND rsexp <= 235.00 THEN defect = True,[1],False
qt,IF asexp <= 212.25 AND nrev > 2.00 AND la > 7.00 AND ndev > 11.00 AND asawr > 0.01 THEN defect = True,[1],IF ent > 0.00 AND nrev > 2.00 AND rtime <= 4.93 AND ndev > 11.00 AND asexp <= 212.25 THEN defect = True,[1],False
qt,IF rtime <= 0.19 AND rsexp > 612.00 AND rsawr > 0.13 THEN defect = False,[1],IF rtime <= 0.19 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF ndev > 11.00 AND age <= 0.48 AND rsexp <= 612.00 THEN defect = True,[1],IF ndev > 11.00 AND age <= 4.51 AND rsexp <= 612.00 THEN defect = True,[1],False
qt,IF nrev <= 1.00 AND rtime <= 0.19 AND rsexp > 612.00 THEN defect = False,[1],IF rtime <= 0.19 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nd > 2.00 AND ns > 1.00 AND ent <= 0.81 AND nrev <= 1.00 AND hcmt <= 1.00 AND ld > 1.00 AND self > 0.00 AND ndev <= 2.00 AND rtime <= 1.08 AND asawr <= 0.01 AND rsawr <= 0.13 THEN defect = False,[1],IF nd > 2.00 AND ns > 1.00 AND ent <= 0.81 AND nrev <= 1.00 AND hcmt <= 1.00 AND ndev <= 2.00 AND self > 0.00 AND asawr <= 0.01 AND ld > 3.00 AND rsawr <= 0.13 THEN defect = False,[1],False
qt,IF hcmt <= 2.00 AND age > 17.14 THEN defect = False,[1],IF hcmt <= 1.00 AND age > 17.14 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND rtime <= 0.19 AND hcmt <= 2.00 AND rsexp > 612.00 THEN defect = False,[1],IF rtime <= 0.19 AND rsexp > 612.00 AND asawr > 0.06 THEN defect = False,[1],False
qt,IF la <= 31.00 AND hcmt <= 2.00 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 2.00 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF la <= 31.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF nrev > 2.00 AND age <= 0.48 AND rsawr <= 0.07 THEN defect = True,[1],IF nrev > 2.00 AND age <= 4.51 THEN defect = True,[1],False
qt,IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],IF nrev <= 1.00 AND age > 17.14 THEN defect = False,[1],True
qt,IF 7.00 < la <= 31.00 AND ld > 3.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND ndev <= 2.00 AND asawr <= 0.02 THEN defect = False,[1],IF la <= 31.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND self > 0.00 AND ndev <= 2.00 AND asexp <= 17.00 AND asawr <= 0.01 THEN defect = False,[1],False
qt,IF rtime <= 0.19 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],IF rtime <= 0.19 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],True
qt,IF nrev <= 1.00 AND app <= 1.00 AND rsexp > 612.00 THEN defect = False,[1],IF hcmt <= 2.00 AND age > 4.51 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF nrev <= 1.00 AND ndev <= 5.00 AND rsexp > 612.00 THEN defect = False,[1],IF nd <= 1.00 AND rtime <= 0.19 AND rsexp > 612.00 THEN defect = False,[1],False
qt,IF la <= 31.00 AND ld <= 3.00 AND nd <= 2.00 AND ns > 1.00 AND ent <= 0.00 AND nrev <= 1.00 AND self > 0.00 AND hcmt <= 1.00 AND ndev <= 2.00 AND asawr <= 0.06 THEN defect = False,[1],IF la <= 7.00 AND nd > 1.00 AND ns > 1.00 AND nrev <= 1.00 AND hcmt <= 1.00 AND ndev <= 2.00 AND asawr <= 0.06 THEN defect = False,[1],False
